Strategy,Direction,EntryTime,ExitTime,EntryBarIndex,ExitBarIndex,EntryPrice,ExitPrice,BarsHeld,PnL,GrossPoints,NetPoints,GrossCurrency,NetCurrency,TotalCostCurrency,SlippageCostCurrency,SpreadCostCurrency,CommissionCostCurrency,Quantity,MFE,MAE,EntryReason,ExitReason,StopPrice,TargetPrice,RMultiple,RiskPoints,MAEPoints,MFEPoints,MAER,MFER,BestFavorablePrice,WorstAdversePrice,HitHalfR,HitOneR,HitOneAndHalfR,HitTwoR,HitThreeR,HitMinusHalfR,HitMinusOneR,BarsToHalfR,BarsToOneR,BarsToOneAndHalfR,BarsToTwoR,BarsToThreeR,BarsToMinusHalfR,BarsToMinusOneR
TradingBrain.Momentum,Long,2026-02-17 09:00:00,2026-02-17 09:40:00,37332,37340,24863.5,24916.25,8,52.75,52.75,51.38,105.5,102.76,2.74,1,0.5,1.24,1,167.5,-42.25,"Momentum forte long","Chandelier trail long",24809.77929047,0,0.98193044,53.72070953,42.25,167.5,0.78647509,3.11797818,25031,24821.25,true,true,true,true,true,true,false,6,6,6,6,7,6,
TradingBrain.Momentum,Short,2026-02-17 09:55:00,2026-02-17 10:15:00,37343,37347,24700.25,24849,4,-148.75,-148.75,-150.12,-297.5,-300.24,2.74,1,0.5,1.24,1,23.5,-156.5,"Momentum forte short","Stop short",24790.64514485,0,-1.64555298,90.39514485,156.5,23.5,1.73128767,0.25996971,24676.75,24856.75,false,false,false,false,false,true,true,,,,,,1,4
TradingBrain.Momentum,Short,2026-02-18 09:00:00,2026-02-18 09:40:00,37608,37616,25049.25,25049.25,8,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,81.75,-35,"Momentum forte short","Stop BE short",25085.9405383,0,-0,36.6905383,35,81.75,0.95392441,2.22809487,24967.5,25084.25,true,true,true,true,false,true,false,5,6,6,6,,8,
TradingBrain.Momentum,Long,2026-02-18 09:50:00,2026-02-18 13:20:00,37618,37660,25102,25286.75,42,184.75,184.75,183.38,369.5,366.76,2.74,1,0.5,1.24,1,242,-2.75,"Momentum forte long","Chandelier trail long",25037.97463977,0,2.88557533,64.02536023,2.75,242,0.04295173,3.77975226,25344,25099.25,true,true,true,true,true,false,false,1,1,2,2,10,,
TradingBrain.Momentum,Short,2026-02-20 09:00:00,2026-02-20 09:30:00,37884,37890,24985,24985,6,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,92.5,-50,"Momentum forte short","Stop BE short",25029.12942288,0,-0,44.12942288,50,92.5,1.13303091,2.09610718,24892.5,25035,true,true,true,true,false,true,true,2,3,4,6,,6,6
TradingBrain.Momentum,Long,2026-02-20 09:35:00,2026-02-20 10:10:00,37891,37898,25064,25142.75,7,78.75,78.75,77.38,157.5,154.76,2.74,1,0.5,1.24,1,233.75,-4.5,"Momentum forte long","Chandelier trail long",25001.655035,0,1.26313328,62.344965,4.5,233.75,0.07217904,3.74930036,25297.75,25059.5,true,true,true,true,true,false,false,1,1,1,5,5,,
TradingBrain.Momentum,Long,2026-02-20 10:15:00,2026-02-20 11:25:00,37899,37913,25181.75,25192.75,14,11,11,9.63,22,19.26,2.74,1,0.5,1.24,1,173.5,-58.25,"Momentum forte long","MACD contra e RSI fraco",25073.44745867,0,0.10156733,108.30254133,58.25,173.5,0.53784518,1.6019938,25355.25,25123.5,true,true,true,false,false,true,false,1,6,9,,,3,
TradingBrain.Momentum,Long,2026-02-24 09:00:00,2026-02-24 09:15:00,38088,38091,25078,25051.75,3,-26.25,-26.25,-27.62,-52.5,-55.24,2.74,1,0.5,1.24,1,6.75,-28.25,"Momentum forte long","MACD contra e RSI fraco",25047.90453586,0,-0.87222446,30.09546414,28.25,6.75,0.93867966,0.22428629,25084.75,25049.75,false,false,false,false,false,true,false,,,,,,2,
TradingBrain.Momentum,Short,2026-02-24 09:25:00,2026-02-24 09:40:00,38093,38096,25020,25126.25,3,-106.25,-106.25,-107.62,-212.5,-215.24,2.74,1,0.5,1.24,1,110.5,-107.75,"Momentum forte short","Stop short",25050.93192995,0,-3.43496187,30.93192995,107.75,110.5,3.48345545,3.57236035,24909.5,25127.75,true,true,true,true,true,true,true,1,1,1,1,1,1,3
TradingBrain.Momentum,Long,2026-02-24 09:45:00,2026-02-24 09:55:00,38097,38099,25159,25092.25,2,-66.75,-66.75,-68.12,-133.5,-136.24,2.74,1,0.5,1.24,1,5.75,-82.75,"Momentum forte long","Stop long",25097.19891188,0,-1.08007807,61.80108812,82.75,5.75,1.33897319,0.09304043,25164.75,25076.25,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Long,2026-02-24 10:20:00,2026-02-24 13:20:00,38104,38140,25164.25,25242.5,36,78.25,78.25,76.88,156.5,153.76,2.74,1,0.5,1.24,1,132,-14.25,"Momentum forte long","Chandelier trail long",25091.23869934,0,1.0717519,73.01130066,14.25,132,0.19517527,1.8079393,25296.25,25150,true,true,true,false,false,false,false,1,2,22,,,,
TradingBrain.Momentum,Long,2026-02-25 09:30:00,2026-02-25 10:15:00,38370,38379,25437.5,25513.25,9,75.75,75.75,74.38,151.5,148.76,2.74,1,0.5,1.24,1,139,-4.75,"Momentum forte long","Chandelier trail long",25404.94680056,0,2.32696022,32.55319944,4.75,139,0.145915,4.2699336,25576.5,25432.75,true,true,true,true,true,false,false,1,1,2,3,3,,
TradingBrain.Momentum,Long,2026-02-25 10:20:00,2026-02-25 15:20:00,38380,38440,25524.75,25578.75,60,54,54,52.63,108,105.26,2.74,1,0.5,1.24,1,69.75,-44.5,"Momentum forte long","Tempo long",25480.84197303,0,1.22984346,43.90802697,44.5,69.75,1.01348211,1.58854781,25594.5,25480.25,true,true,true,false,false,true,true,1,31,47,,,3,7
TradingBrain.Momentum,Short,2026-02-26 09:20:00,2026-02-26 10:40:00,38644,38660,25585.25,25205,16,380.25,380.25,378.88,760.5,757.76,2.74,1,0.5,1.24,1,507.75,-1.25,"Momentum forte short","Chandelier trail short",25610.05700862,0,15.32832942,24.80700862,1.25,507.75,0.05038899,20.46800595,25077.5,25586.5,true,true,true,true,true,false,false,1,1,2,2,2,,
TradingBrain.Momentum,Long,2026-02-27 09:45:00,2026-02-27 11:40:00,38925,38948,25142,25151.25,23,9.25,9.25,7.88,18.5,15.76,2.74,1,0.5,1.24,1,95,-76.5,"Momentum forte long","MACD contra e RSI fraco",25067.67085311,0,0.12444647,74.32914689,76.5,95,1.02920595,1.27809889,25237,25065.5,true,true,false,false,false,true,true,4,11,,,,1,2
TradingBrain.Momentum,Long,2026-03-04 10:10:00,2026-03-04 15:05:00,39134,39193,25193,25383.75,59,190.75,190.75,189.38,381.5,378.76,2.74,1,0.5,1.24,1,239.5,-3.25,"Momentum forte long","Chandelier trail long",25107.11265084,0,2.22093244,85.88734916,3.25,239.5,0.03784026,2.78853641,25432.5,25189.75,true,true,true,true,false,false,false,1,2,3,10,,,
TradingBrain.Momentum,Short,2026-03-05 09:00:00,2026-03-05 09:30:00,39396,39402,25205.5,25308.75,6,-103.25,-103.25,-104.62,-206.5,-209.24,2.74,1,0.5,1.24,1,27.75,-105.5,"Momentum forte short","Stop short",25253.87180345,0,-2.13450797,48.37180345,105.5,27.75,2.18102267,0.57368132,25177.75,25311,true,false,false,false,false,true,true,3,,,,,6,6
TradingBrain.Momentum,Long,2026-03-05 09:35:00,2026-03-05 10:20:00,39403,39412,25308.75,25308.75,9,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,115,-70,"Momentum forte long","Stop BE long",25249.89743611,0,0,58.85256389,70,115,1.18941292,1.95403552,25423.75,25238.75,true,true,true,false,false,true,true,2,4,4,,,1,9
TradingBrain.Momentum,Short,2026-03-05 10:30:00,2026-03-05 10:50:00,39414,39418,25190.5,25292,4,-101.5,-101.5,-102.87,-203,-205.74,2.74,1,0.5,1.24,1,16.25,-122,"Momentum forte short","Stop short",25272.05037478,0,-1.24462947,81.55037478,122,16.25,1.49600784,0.19926334,25174.25,25312.5,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2026-03-06 09:00:00,2026-03-06 10:00:00,39672,39684,24863.25,24980,12,-116.75,-116.75,-118.12,-233.5,-236.24,2.74,1,0.5,1.24,1,36,-130,"Momentum forte short","Stop short",24932.07549289,0,-1.69631913,68.82549289,130,36,1.888835,0.523062,24827.25,24993.25,true,false,false,false,false,true,true,1,,,,,5,6
TradingBrain.Momentum,Long,2026-03-06 10:10:00,2026-03-06 12:25:00,39686,39713,25004.75,25028.75,27,24,24,22.63,48,45.26,2.74,1,0.5,1.24,1,131.75,-37.25,"Momentum forte long","MACD contra e RSI fraco",24904.4074574,0,0.2391807,100.3425426,37.25,131.75,0.37122838,1.31300241,25136.5,24967.5,true,true,false,false,false,false,false,4,5,,,,,
TradingBrain.Momentum,Long,2026-03-10 09:30:00,2026-03-10 10:05:00,39882,39889,25240.5,25117.5,7,-123,-123,-124.37,-246,-248.74,2.74,1,0.5,1.24,1,31.75,-130,"Momentum forte long","Stop long",25190.15298776,0,-2.44304467,50.34701224,130,31.75,2.58207973,0.63062332,25272.25,25110.5,true,false,false,false,false,true,true,3,,,,,1,2
TradingBrain.Momentum,Short,2026-03-10 10:10:00,2026-03-10 10:25:00,39890,39893,25146.75,25219,3,-72.25,-72.25,-73.62,-144.5,-147.24,2.74,1,0.5,1.24,1,38.75,-93.5,"Momentum forte short","MACD contra e RSI forte",25217.2895908,0,-1.02424751,70.5395908,93.5,38.75,1.32549677,0.5493369,25108,25240.25,true,false,false,false,false,true,true,1,,,,,2,3
TradingBrain.Momentum,Long,2026-03-11 09:25:00,2026-03-11 10:20:00,40157,40168,25250.5,25250.5,11,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,145,-20.25,"Momentum forte long","Stop BE long",25202.35671039,0,0,48.14328961,20.25,145,0.42061937,3.01184238,25395.5,25230.25,true,true,true,true,true,false,false,1,1,2,7,7,,
TradingBrain.Momentum,Short,2026-03-11 10:30:00,2026-03-11 10:45:00,40170,40173,25185,25266.25,3,-81.25,-81.25,-82.62,-162.5,-165.24,2.74,1,0.5,1.24,1,0.75,-88,"Momentum forte short","Stop short",25266.44506529,0,-0.99760495,81.44506529,88,0.75,1.0804829,0.00920866,25184.25,25273,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2026-03-12 09:20:00,2026-03-12 10:10:00,40432,40442,25004.75,24952.5,10,52.25,52.25,50.88,104.5,101.76,2.74,1,0.5,1.24,1,158.75,-45.5,"Momentum forte short","Chandelier trail short",25045.64846593,0,1.27755403,40.89846593,45.5,158.75,1.11251117,3.88156368,24846,25050.25,true,true,true,true,true,true,true,2,2,5,5,6,2,2
TradingBrain.Momentum,Short,2026-03-12 10:15:00,2026-03-12 11:35:00,40443,40459,24895.75,24895.75,16,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,119.25,-45.5,"Momentum forte short","Stop BE short",24968.15845035,0,-0,72.40845035,45.5,119.25,0.6283797,1.64690722,24776.5,24941.25,true,true,true,false,false,true,false,2,3,11,,,6,
TradingBrain.Momentum,Long,2026-03-13 09:45:00,2026-03-13 10:10:00,40713,40718,24970.5,24882.25,5,-88.25,-88.25,-89.62,-176.5,-179.24,2.74,1,0.5,1.24,1,42,-96.75,"Momentum forte long","Stop long",24909.6725318,0,-1.45082481,60.8274682,96.75,42,1.59056431,0.69047753,25012.5,24873.75,true,false,false,false,false,true,true,1,,,,,2,3
TradingBrain.Momentum,Short,2026-03-13 10:40:00,2026-03-13 14:30:00,40724,40770,24810.75,24649.25,46,161.5,161.5,160.13,323,320.26,2.74,1,0.5,1.24,1,242.25,-2.5,"Momentum forte short","Chandelier trail short",24884.4415084,0,2.19156866,73.6915084,2.5,242.25,0.03392521,3.28735298,24568.5,24813.25,true,true,true,true,true,false,false,1,3,3,11,37,,
TradingBrain.Momentum,Long,2026-03-17 09:00:00,2026-03-17 10:10:00,40908,40922,24942.5,25025.5,14,83,83,81.63,166,163.26,2.74,1,0.5,1.24,1,172,-6.25,"Momentum forte long","Chandelier trail long",24912.28418538,0,2.74690592,30.21581462,6.25,172,0.20684533,5.69238335,25114.5,24936.25,true,true,true,true,true,false,false,1,2,3,4,6,,
TradingBrain.Momentum,Short,2026-03-18 09:00:00,2026-03-18 09:30:00,41184,41190,24889.75,24944,6,-54.25,-54.25,-55.62,-108.5,-111.24,2.74,1,0.5,1.24,1,12.5,-71.25,"Momentum forte short","Stop short",24943.28418125,0,-1.01337125,53.53418125,71.25,12.5,1.33092537,0.23349568,24877.25,24961,false,false,false,false,false,true,true,,,,,,4,6
TradingBrain.Momentum,Short,2026-03-19 09:00:00,2026-03-19 09:45:00,41460,41469,24434.25,24434.25,9,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,110,-74,"Momentum forte short","Stop BE short",24487.21368144,0,-0,52.96368144,74,110,1.39718384,2.0768949,24324.25,24508.25,true,true,true,true,false,true,true,3,6,6,7,,3,4
TradingBrain.Momentum,Long,2026-03-19 09:50:00,2026-03-19 10:25:00,41470,41477,24515.25,24427.5,7,-87.75,-87.75,-89.12,-175.5,-178.24,2.74,1,0.5,1.24,1,30.75,-108,"Momentum forte long","Stop long",24437.04339108,0,-1.12202794,78.20660892,108,30.75,1.38095746,0.39318928,24546,24407.25,false,false,false,false,false,true,true,,,,,,1,6
TradingBrain.Momentum,Long,2026-03-19 10:30:00,2026-03-19 11:25:00,41478,41489,24515.75,24461,11,-54.75,-54.75,-56.12,-109.5,-112.24,2.74,1,0.5,1.24,1,62,-70.25,"Momentum forte long","MACD contra e RSI fraco",24430.09436898,0,-0.6391874,85.65563102,70.25,62,0.82014456,0.72382865,24577.75,24445.5,true,false,false,false,false,true,false,7,,,,,1,
TradingBrain.Momentum,Long,2026-03-20 09:00:00,2026-03-20 09:30:00,41736,41742,24493.25,24400.5,6,-92.75,-92.75,-94.12,-185.5,-188.24,2.74,1,0.5,1.24,1,34,-110.5,"Momentum forte long","Stop long",24450.1280108,0,-2.1508748,43.1219892,110.5,34,2.56249774,0.78846084,24527.25,24382.75,true,false,false,false,false,true,true,5,,,,,1,6
TradingBrain.Momentum,Short,2026-03-20 09:35:00,2026-03-20 09:40:00,41743,41744,24388.25,24453.75,1,-65.5,-65.5,-66.87,-131,-133.74,2.74,1,0.5,1.24,1,7.25,-68,"Momentum forte short","Stop short",24439.97982061,0,-1.26619422,51.72982061,68,7.25,1.31452225,0.14015127,24381,24456.25,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2026-03-20 09:45:00,2026-03-20 11:50:00,41745,41770,24416,24311,25,105,105,103.63,210,207.26,2.74,1,0.5,1.24,1,184.5,-1.25,"Momentum forte short","MACD contra e RSI forte",24474.94752389,0,1.7812453,58.94752389,1.25,184.5,0.0212053,3.12990246,24231.5,24417.25,true,true,true,true,true,false,false,1,1,2,2,13,,
TradingBrain.Momentum,Short,2026-03-24 09:00:00,2026-03-24 10:05:00,41940,41953,24273.75,24273.75,13,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,139,-43.25,"Momentum forte short","Stop BE short",24326.27206625,0,-0,52.52206625,43.25,139,0.82346341,2.6465067,24134.75,24317,true,true,true,true,false,true,false,1,1,8,8,,6,
TradingBrain.Momentum,Short,2026-03-25 09:50:00,2026-03-25 10:10:00,42226,42230,24368.75,24457.25,4,-88.5,-88.5,-89.87,-177,-179.74,2.74,1,0.5,1.24,1,40.25,-92.5,"Momentum forte short","Stop short",24433.5745525,0,-1.36522346,64.8245525,92.5,40.25,1.42692848,0.62090672,24328.5,24461.25,true,false,false,false,false,true,true,2,,,,,1,3
TradingBrain.Momentum,Long,2026-03-25 10:25:00,2026-03-25 11:10:00,42233,42242,24480.25,24386.75,9,-93.5,-93.5,-94.87,-187,-189.74,2.74,1,0.5,1.24,1,39,-94.5,"Momentum forte long","Stop long",24407.13044438,0,-1.27872768,73.11955562,94.5,39,1.29240392,0.53337304,24519.25,24385.75,true,false,false,false,false,true,true,5,,,,,8,9
TradingBrain.Momentum,Long,2026-03-26 09:15:00,2026-03-26 09:35:00,42495,42499,24148.75,24068.75,4,-80,-80,-81.37,-160,-162.74,2.74,1,0.5,1.24,1,11,-81.5,"Momentum forte long","Stop long",24111.7339203,0,-2.16122292,37.0160797,81.5,11,2.20174585,0.29716815,24159.75,24067.25,false,false,false,false,false,true,true,,,,,,3,3
TradingBrain.Momentum,Long,2026-03-26 09:45:00,2026-03-26 10:40:00,42501,42512,24165.5,24165.5,11,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,75.75,-49,"Momentum forte long","Stop BE long",24111.63788213,0,0,53.86211787,49,75.75,0.90973029,1.40636876,24241.25,24116.5,true,true,false,false,false,true,false,1,1,,,,11,
TradingBrain.Momentum,Short,2026-03-26 10:45:00,2026-03-26 15:45:00,42513,42573,24110.25,23816.25,60,294,294,292.63,588,585.26,2.74,1,0.5,1.24,1,311.25,-20.5,"Momentum forte short","Tempo short",24182.8200247,0,4.05125947,72.5700247,20.5,311.25,0.28248578,4.28896092,23799,24130.75,true,true,true,true,true,false,false,1,2,20,29,37,,
TradingBrain.Momentum,Short,2026-03-27 09:55:00,2026-03-27 11:25:00,42779,42797,23479.25,23556.5,18,-77.25,-77.25,-78.62,-154.5,-157.24,2.74,1,0.5,1.24,1,40.5,-88.5,"Momentum forte short","Stop short",23546.70002192,0,-1.14529244,67.45002192,88.5,40.5,1.3120826,0.60044458,23438.75,23567.75,true,false,false,false,false,true,true,1,,,,,1,4
TradingBrain.Momentum,Short,2026-04-01 09:00:00,2026-04-01 09:30:00,42972,42978,24051.5,24156.75,6,-105.25,-105.25,-106.62,-210.5,-213.24,2.74,1,0.5,1.24,1,15.25,-111.75,"Momentum forte short","Stop short",24112.44497209,0,-1.72696773,60.94497209,111.75,15.25,1.83362132,0.25022573,24036.25,24163.25,false,false,false,false,false,true,true,,,,,,2,6
TradingBrain.Momentum,Long,2026-04-01 09:35:00,2026-04-01 09:40:00,42979,42980,24187.25,24096.5,1,-90.75,-90.75,-92.12,-181.5,-184.24,2.74,1,0.5,1.24,1,0,-119.25,"Momentum forte long","Stop long",24120.46787917,0,-1.35889665,66.78212083,119.25,0,1.78565758,0,24187.25,24068,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2026-04-01 10:05:00,2026-04-01 13:45:00,42985,43029,24160.25,24304,44,143.75,143.75,142.38,287.5,284.76,2.74,1,0.5,1.24,1,188.75,-29.25,"Momentum forte long","MACD contra e RSI fraco",24080.71857804,0,1.80746171,79.53142196,29.25,188.75,0.36777917,2.37327581,24349,24131,true,true,true,true,false,false,false,3,6,11,22,,,
TradingBrain.Momentum,Long,2026-04-02 09:25:00,2026-04-02 09:35:00,43253,43255,23763.25,23689.5,2,-73.75,-73.75,-75.12,-147.5,-150.24,2.74,1,0.5,1.24,1,55.75,-76.25,"Momentum forte long","Stop long",23723.66551681,0,-1.86310377,39.58448319,76.25,55.75,1.92625983,1.40838014,23819,23687,true,true,false,false,false,true,true,1,1,,,,2,2
TradingBrain.Momentum,Long,2026-04-02 09:50:00,2026-04-02 10:45:00,43258,43269,23845.5,24118.75,11,273.25,273.25,271.88,546.5,543.76,2.74,1,0.5,1.24,1,422.25,-9.25,"Momentum forte long","Chandelier trail long",23778.47422876,0,4.07679009,67.02577124,9.25,422.25,0.13800662,6.29981561,24267.75,23836.25,true,true,true,true,true,false,false,1,2,4,5,9,,
TradingBrain.Momentum,Short,2026-04-07 09:55:00,2026-04-07 11:15:00,43535,43551,24120.25,24048,16,72.25,72.25,70.88,144.5,141.76,2.74,1,0.5,1.24,1,178.75,-25.75,"Momentum forte short","Chandelier trail short",24191.9646349,0,1.00746521,71.7146349,25.75,178.75,0.359062,2.49251774,23941.5,24146,true,true,true,true,false,false,false,1,2,2,13,,,
TradingBrain.Momentum,Long,2026-04-09 09:25:00,2026-04-09 09:30:00,43805,43806,25080.5,25027.75,1,-52.75,-52.75,-54.12,-105.5,-108.24,2.74,1,0.5,1.24,1,26.5,-61.5,"Momentum forte long","Stop long",25051.09680491,0,-1.79402272,29.40319509,61.5,26.5,2.09160943,0.9012626,25107,25019,true,false,false,false,false,true,true,1,,,,,1,1
TradingBrain.Momentum,Long,2026-04-09 09:40:00,2026-04-09 09:50:00,43808,43810,25100.25,25020,2,-80.25,-80.25,-81.62,-160.5,-163.24,2.74,1,0.5,1.24,1,9.5,-85.25,"Momentum forte long","Stop long",25055.85329096,0,-1.80756641,44.39670904,85.25,9.5,1.92018737,0.21397982,25109.75,25015,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2026-04-09 10:10:00,2026-04-09 10:55:00,43814,43823,25012.25,25040.5,9,-28.25,-28.25,-29.62,-56.5,-59.24,2.74,1,0.5,1.24,1,52,-41.5,"Momentum forte short","MACD contra e RSI forte",25064.83345619,0,-0.53724122,52.58345619,41.5,52,0.78922161,0.98890419,24960.25,25053.75,true,false,false,false,false,true,false,1,,,,,9,
TradingBrain.Momentum,Short,2026-04-10 10:05:00,2026-04-10 10:20:00,44089,44092,25286.75,25341.5,3,-54.75,-54.75,-56.12,-109.5,-112.24,2.74,1,0.5,1.24,1,18,-57.25,"Momentum forte short","Stop short",25332.10420749,0,-1.20716474,45.35420749,57.25,18,1.26228642,0.39687608,25268.75,25344,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2026-04-14 09:25:00,2026-04-14 09:30:00,44285,44286,25655.75,25718.25,1,-62.5,-62.5,-63.87,-125,-127.74,2.74,1,0.5,1.24,1,0,-71.25,"Momentum forte short","Stop short",25681.86047887,0,-2.39367498,26.11047887,71.25,0,2.72878948,0,25655.75,25727,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2026-04-14 09:40:00,2026-04-14 14:15:00,44288,44343,25748.75,25912,55,163.25,163.25,161.88,326.5,323.76,2.74,1,0.5,1.24,1,220.5,-38.25,"Momentum forte long","Chandelier trail long",25711.40120369,0,4.37095746,37.34879631,38.25,220.5,1.02412939,5.90380472,25969.25,25710.5,true,true,true,true,true,true,true,6,7,9,20,24,1,4
TradingBrain.Momentum,Long,2026-04-15 09:25:00,2026-04-15 12:30:00,44561,44598,26023,26198,37,175,175,173.63,350,347.26,2.74,1,0.5,1.24,1,229.75,-40.25,"Momentum forte long","Chandelier trail long",25996.54066009,0,6.61392161,26.45933991,40.25,229.75,1.52120197,8.68313423,26252.75,25982.75,true,true,true,true,true,true,true,1,2,5,7,10,1,1
TradingBrain.Momentum,Long,2026-04-16 09:25:00,2026-04-16 09:30:00,44837,44838,26439.5,26393.5,1,-46,-46,-47.37,-92,-94.74,2.74,1,0.5,1.24,1,14,-72.25,"Momentum forte long","Stop long",26410.80487954,0,-1.60306001,28.69512046,72.25,14,2.51784969,0.48788783,26453.5,26367.25,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2026-04-16 09:35:00,2026-04-16 10:30:00,44839,44850,26363.25,26363.25,11,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,87.5,-42.25,"Momentum forte short","Stop BE short",26402.03750182,0,-0,38.78750182,42.25,87.5,1.0892684,2.2558813,26275.75,26405.5,true,true,true,true,false,true,true,3,3,3,3,,1,1
TradingBrain.Momentum,Long,2026-04-17 09:00:00,2026-04-17 09:25:00,45108,45113,26729,26729,5,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,83.5,-45.5,"Momentum forte long","Stop BE long",26688.99302721,0,0,40.00697279,45.5,83.5,1.13730175,2.08713617,26812.5,26683.5,true,true,true,true,false,true,true,1,1,2,2,,5,5
TradingBrain.Momentum,Long,2026-04-22 10:05:00,2026-04-22 12:40:00,45325,45356,26889.25,26967.5,31,78.25,78.25,76.88,156.5,153.76,2.74,1,0.5,1.24,1,120,-1.25,"Momentum forte long","MACD contra e RSI fraco",26837.21021064,0,1.50365712,52.03978936,1.25,120,0.02402008,2.30592786,27009.25,26888,true,true,true,true,false,false,false,1,2,3,5,,,
TradingBrain.Momentum,Long,2026-04-23 09:45:00,2026-04-23 09:55:00,45597,45599,27080,27017.25,2,-62.75,-62.75,-64.12,-125.5,-128.24,2.74,1,0.5,1.24,1,2,-66,"Momentum forte long","Stop long",27030.60051067,0,-1.27025605,49.39948933,66,2,1.3360462,0.04048625,27082,27014,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2026-04-23 10:10:00,2026-04-23 10:45:00,45602,45609,26989.75,27047.25,7,-57.5,-57.5,-58.87,-115,-117.74,2.74,1,0.5,1.24,1,4.75,-70.25,"Momentum forte short","Stop short",27046.41823388,0,-1.01467782,56.66823388,70.25,4.75,1.2396716,0.08382121,26985,27060,false,false,false,false,false,true,true,,,,,,1,4
TradingBrain.Momentum,Short,2026-04-24 09:25:00,2026-04-24 10:15:00,45869,45879,27209.5,27243.75,10,-34.25,-34.25,-35.62,-68.5,-71.24,2.74,1,0.5,1.24,1,79.5,-58,"Momentum forte short","MACD contra e RSI forte",27252.42881911,0,-0.79783234,42.92881911,58,79.5,1.35107374,1.85190279,27130,27267.5,true,true,true,false,false,true,true,1,5,6,,,1,2
TradingBrain.Momentum,Long,2026-04-28 09:25:00,2026-04-28 10:30:00,46073,46086,27162,27162,13,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,88.75,-92.75,"Momentum forte long","Stop BE long",27117.53054438,0,0,44.46945562,92.75,88.75,2.08570127,1.99575189,27250.75,27069.25,true,true,true,false,false,true,true,2,3,3,,,1,1
TradingBrain.Momentum,Short,2026-04-28 10:35:00,2026-04-28 12:50:00,46087,46114,27072.75,27090.75,27,-18,-18,-19.37,-36,-38.74,2.74,1,0.5,1.24,1,66.5,-47.25,"Momentum forte short","MACD contra e RSI forte",27143.44160113,0,-0.25462714,70.69160113,47.25,66.5,0.66839623,0.94070581,27006.25,27120,true,false,false,false,false,true,false,3,,,,,2,
TradingBrain.Momentum,Short,2026-04-29 09:30:00,2026-04-29 09:50:00,46350,46354,27147.5,27225.5,4,-78,-78,-79.37,-156,-158.74,2.74,1,0.5,1.24,1,23.25,-81.75,"Momentum forte short","Stop short",27184.93572835,0,-2.08357105,37.43572835,81.75,23.25,2.18374274,0.62106445,27124.25,27229.25,true,false,false,false,false,true,true,1,,,,,1,1
TradingBrain.Momentum,Long,2026-04-29 10:25:00,2026-04-29 11:10:00,46361,46370,27269,27230,9,-39,-39,-40.37,-78,-80.74,2.74,1,0.5,1.24,1,46.75,-47.25,"Momentum forte long","MACD contra e RSI fraco",27220.34687775,0,-0.80159295,48.65312225,47.25,46.75,0.97116069,0.96088386,27315.75,27221.75,true,false,false,false,false,true,false,2,,,,,9,
TradingBrain.Momentum,Short,2026-04-30 09:30:00,2026-04-30 10:45:00,46626,46641,27344.25,27283.75,15,60.5,60.5,59.13,121,118.26,2.74,1,0.5,1.24,1,181.25,-28.25,"Momentum forte short","Chandelier trail short",27395.31886163,0,1.18467493,51.06886163,28.25,181.25,0.55317466,3.54912943,27163,27372.5,true,true,true,true,true,true,false,1,2,4,4,9,1,
TradingBrain.Momentum,Long,2026-05-01 09:25:00,2026-05-01 10:30:00,46901,46914,27632.75,27813,13,180.25,180.25,178.88,360.5,357.76,2.74,1,0.5,1.24,1,275.5,-17.75,"Momentum forte long","Chandelier trail long",27602.47030179,0,5.95283344,30.27969821,17.75,275.5,0.58620135,9.09850548,27908.25,27615,true,true,true,true,true,true,false,1,1,1,1,1,1,
