Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.BollingerFade,Range,10.82632175,25,64,1.37821565,6.91,172.75,68.5,138.5,1.2952588,5.54,345.5,277,209,0.66267943,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,40,65,0.8,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,9.60139079,34,55.88235294,1.29930733,6.03676471,205.25,93.16,158.67,1.22464958,4.66676471,410.5,317.34,180.25,0.88027739,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,40,60,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,9.60139079,34,55.88235294,1.29930733,6.03676471,205.25,93.16,158.67,1.22464958,4.66676471,410.5,317.34,180.25,0.88027739,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,40,60,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,9.60139079,34,55.88235294,1.29930733,6.03676471,205.25,93.16,158.67,1.22464958,4.66676471,410.5,317.34,180.25,0.88027739,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,40,60,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,9.50039337,28,53.57142857,1.32324173,6.19642857,173.5,76.72,135.14,1.24368869,4.82642857,347,270.28,164.25,0.82277017,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,60,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,9.50039337,28,53.57142857,1.32324173,6.19642857,173.5,76.72,135.14,1.24368869,4.82642857,347,270.28,164.25,0.82277017,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,35,60,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,9.50039337,28,53.57142857,1.32324173,6.19642857,173.5,76.72,135.14,1.24368869,4.82642857,347,270.28,164.25,0.82277017,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,35,60,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,7.88895065,34,58.82352941,1.26686217,5.35294118,182,93.16,135.42,1.19313158,3.98294118,364,270.84,180.25,0.75128988,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,40,60,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,7.88895065,34,58.82352941,1.26686217,5.35294118,182,93.16,135.42,1.19313158,3.98294118,364,270.84,180.25,0.75128988,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,40,60,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,7.88895065,34,58.82352941,1.26686217,5.35294118,182,93.16,135.42,1.19313158,3.98294118,364,270.84,180.25,0.75128988,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,40,60,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
