Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.SRS,Breakout|Range|HighVolatility,46.38306177,43,51.1627907,2.16701461,13,559,117.82,500.09,1.98464234,11.63,1118,1000.18,224.5,2.22757238,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.2,1.5,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,44.10569524,43,51.1627907,2.01154833,13.75,591.25,117.82,532.34,1.86803529,12.38,1182.5,1064.68,331.75,1.60464205,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.3,2.5,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,43.97546723,43,58.13953488,2.1686551,12.52906977,538.75,117.82,479.84,1.98801631,11.15906977,1077.5,959.68,232.75,2.06161117,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.3,2,1.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,42.29915907,43,51.1627907,1.98802395,13.43023256,577.5,117.82,518.59,1.84561449,12.06023256,1155,1037.18,331.75,1.56319518,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.3,2.5,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,41.7406318,43,51.1627907,2.05366098,12.21511628,525.25,117.82,466.34,1.88424126,10.84511628,1050.5,932.68,192,2.42885417,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.1,1.5,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,41.32174162,43,58.13953488,2.1191796,11.73837209,504.75,117.82,445.84,1.93707176,10.36837209,1009.5,891.68,177,2.51887006,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.2,1.5,1.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,40.43561508,43,48.8372093,2.05973774,12.68604651,545.5,117.82,486.59,1.89300593,11.31604651,1091,973.18,327.5,1.48577099,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.3,2,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,40.3359215,43,58.13953488,2.0357513,11.62209302,499.75,117.82,440.84,1.86520647,10.25209302,999.5,881.68,155.5,2.83498392,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,1.5,2.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,39.88826453,43,44.18604651,1.8454902,12.53488372,539,117.82,480.09,1.71614607,11.16488372,1078,960.18,180,2.66716667,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,1,0.1,1.5,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,39.70639117,43,51.1627907,2.02657974,11.90116279,511.75,117.82,452.84,1.85864351,10.53116279,1023.5,905.68,193.25,2.3432859,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.1,1.5,2.5,False,1,False,0,10,False
