time,open,high,low,close,volume
2026-03-13 12:55:00,24468.5000,24473.7500,24386.0000,24396.7500,23669
2026-03-13 13:00:00,24396.2500,24412.7500,24390.7500,24406.2500,13967
2026-03-13 13:05:00,24406.0000,24435.0000,24392.2500,24428.2500,13674
2026-03-13 13:10:00,24428.0000,24459.7500,24401.7500,24459.2500,15349
2026-03-13 13:15:00,24459.7500,24474.2500,24435.5000,24459.7500,17208
2026-03-13 13:20:00,24459.7500,24461.7500,24419.2500,24450.7500,14843
2026-03-13 13:25:00,24450.2500,24460.7500,24428.5000,24450.2500,10298
2026-03-13 13:30:00,24448.7500,24456.0000,24424.0000,24433.7500,11223
2026-03-13 13:35:00,24433.2500,24442.7500,24420.7500,24437.0000,9521
2026-03-13 13:40:00,24437.0000,24441.0000,24407.0000,24425.2500,15318
2026-03-13 13:45:00,24425.2500,24433.0000,24365.7500,24368.2500,17340
2026-03-13 13:50:00,24367.7500,24385.2500,24353.0000,24377.0000,15096
2026-03-13 13:55:00,24377.2500,24392.7500,24362.0000,24374.2500,12074
2026-03-13 14:00:00,24374.2500,24399.0000,24370.7500,24392.7500,11096
2026-03-13 14:05:00,24391.7500,24400.5000,24377.0000,24390.0000,10729
2026-03-13 14:10:00,24390.2500,24407.7500,24387.7500,24401.2500,11537
2026-03-13 14:15:00,24400.7500,24416.2500,24379.7500,24385.7500,11820
2026-03-13 14:20:00,24384.7500,24392.0000,24367.2500,24378.0000,9926
2026-03-13 14:25:00,24378.2500,24414.0000,24376.5000,24412.0000,11967
2026-03-13 14:30:00,24411.2500,24445.5000,24401.0000,24433.7500,14576
2026-03-13 14:35:00,24435.0000,24450.0000,24428.7500,24443.7500,9659
2026-03-13 14:40:00,24444.0000,24462.5000,24437.5000,24458.0000,9699
2026-03-13 14:45:00,24457.0000,24468.0000,24448.2500,24461.0000,10507
2026-03-13 14:50:00,24460.5000,24472.7500,24445.2500,24464.0000,12050
2026-03-13 14:55:00,24464.0000,24464.2500,24440.5000,24448.7500,8364
2026-03-13 15:00:00,24448.7500,24449.5000,24418.7500,24419.2500,12582
2026-03-13 15:05:00,24419.2500,24429.7500,24406.0000,24421.7500,12472
2026-03-13 15:10:00,24421.7500,24434.5000,24414.0000,24416.2500,8866
2026-03-13 15:15:00,24416.2500,24431.5000,24412.7500,24419.5000,11892
2026-03-13 15:20:00,24419.2500,24420.5000,24376.0000,24386.7500,15639
2026-03-13 15:25:00,24385.7500,24389.5000,24368.0000,24376.7500,11107
2026-03-13 15:30:00,24376.7500,24398.7500,24373.0000,24378.5000,11723
2026-03-13 15:35:00,24378.0000,24384.5000,24359.0000,24362.0000,9969
2026-03-13 15:40:00,24362.0000,24368.7500,24350.7500,24367.7500,12263
2026-03-13 15:45:00,24367.7500,24379.0000,24357.0000,24372.5000,12743
2026-03-13 15:50:00,24372.7500,24391.7500,24358.7500,24385.7500,14342
2026-03-13 15:55:00,24385.5000,24404.0000,24378.2500,24397.5000,15940
2026-03-13 16:00:00,24397.7500,24400.7500,24363.2500,24370.2500,10623
2026-03-13 16:05:00,24370.0000,24383.0000,24369.2500,24372.7500,3944
2026-03-13 16:10:00,24372.0000,24374.7500,24359.0000,24364.2500,3531
2026-03-13 16:15:00,24363.7500,24374.0000,24361.0000,24372.5000,2456
2026-03-13 16:20:00,24372.2500,24379.7500,24372.0000,24374.0000,2011
2026-03-13 16:25:00,24374.0000,24376.2500,24366.0000,24369.0000,1855
2026-03-13 16:30:00,24369.2500,24373.5000,24367.7500,24372.5000,1053
2026-03-13 16:35:00,24372.5000,24383.5000,24372.0000,24379.7500,1774
2026-03-13 16:40:00,24379.7500,24382.0000,24361.5000,24365.0000,2082
2026-03-13 16:45:00,24365.0000,24368.7500,24355.0000,24357.5000,2380
2026-03-13 16:50:00,24357.7500,24360.0000,24342.5000,24353.5000,2058
2026-03-15 18:10:00,24323.7500,24337.2500,24305.2500,24313.0000,14224
2026-03-15 18:15:00,24313.2500,24313.2500,24295.0000,24306.2500,2041
2026-03-15 18:20:00,24303.7500,24332.2500,24303.0000,24330.2500,2775
2026-03-15 18:25:00,24329.7500,24350.0000,24321.0000,24338.7500,3012
2026-03-15 18:30:00,24338.7500,24348.5000,24323.7500,24332.0000,2186
2026-03-15 18:35:00,24331.7500,24358.2500,24326.5000,24353.5000,2719
2026-03-15 18:40:00,24352.2500,24396.7500,24349.2500,24392.2500,4227
2026-03-15 18:45:00,24392.0000,24429.2500,24383.5000,24418.2500,5301
2026-03-15 18:50:00,24419.0000,24459.2500,24418.2500,24455.0000,5421
2026-03-15 18:55:00,24456.2500,24476.0000,24447.7500,24466.0000,5114
2026-03-15 19:00:00,24465.7500,24495.7500,24440.7500,24458.5000,8693
2026-03-15 19:05:00,24459.2500,24475.2500,24436.2500,24447.0000,4327
2026-03-15 19:10:00,24446.0000,24452.2500,24426.0000,24449.2500,4176
2026-03-15 19:15:00,24449.7500,24454.2500,24430.0000,24437.5000,2242
2026-03-15 19:20:00,24437.0000,24446.7500,24427.5000,24444.7500,1954
2026-03-15 19:25:00,24444.5000,24448.2500,24425.0000,24434.2500,1774
2026-03-15 19:30:00,24434.5000,24438.7500,24420.0000,24426.5000,2202
2026-03-15 19:35:00,24426.7500,24431.5000,24407.0000,24415.2500,2600
2026-03-15 19:40:00,24415.0000,24449.2500,24413.2500,24433.5000,3864
2026-03-15 19:45:00,24434.2500,24460.0000,24433.7500,24458.7500,3468
2026-03-15 19:50:00,24458.7500,24461.2500,24447.5000,24455.5000,2116
2026-03-15 19:55:00,24454.7500,24455.2500,24437.7500,24440.5000,2244
2026-03-15 20:00:00,24440.0000,24491.0000,24435.0000,24481.7500,5944
2026-03-15 20:05:00,24481.7500,24513.2500,24480.0000,24506.2500,5712
2026-03-15 20:10:00,24507.2500,24519.7500,24491.7500,24507.7500,4982
2026-03-15 20:15:00,24507.0000,24526.2500,24507.0000,24509.7500,3746
2026-03-15 20:20:00,24509.2500,24509.2500,24486.7500,24495.2500,3036
2026-03-15 20:25:00,24496.0000,24497.0000,24486.0000,24492.2500,2002
2026-03-15 20:30:00,24491.2500,24499.7500,24485.0000,24497.7500,1811
2026-03-15 20:35:00,24497.7500,24511.5000,24490.0000,24505.5000,2799
2026-03-15 20:40:00,24505.5000,24512.2500,24498.0000,24499.0000,1652
2026-03-15 20:45:00,24498.5000,24517.7500,24488.0000,24515.2500,2955
2026-03-15 20:50:00,24515.7500,24521.0000,24510.2500,24517.5000,1539
2026-03-15 20:55:00,24517.7500,24519.7500,24507.7500,24510.7500,1070
2026-03-15 21:00:00,24510.7500,24523.0000,24495.0000,24497.0000,2933
2026-03-15 21:05:00,24496.7500,24507.0000,24495.5000,24498.0000,1624
2026-03-15 21:10:00,24499.0000,24503.0000,24490.0000,24500.7500,1793
2026-03-15 21:15:00,24501.5000,24520.0000,24499.0000,24512.2500,2282
2026-03-15 21:20:00,24512.2500,24516.2500,24505.0000,24507.7500,1158
2026-03-15 21:25:00,24507.0000,24512.5000,24492.2500,24493.2500,1992
2026-03-15 21:30:00,24493.2500,24496.7500,24468.7500,24479.2500,4094
2026-03-15 21:35:00,24478.7500,24497.7500,24472.7500,24474.5000,3204
2026-03-15 21:40:00,24474.7500,24491.2500,24471.2500,24482.0000,2187
2026-03-15 21:45:00,24483.0000,24501.2500,24481.2500,24500.5000,2022
2026-03-15 21:50:00,24499.0000,24525.0000,24499.0000,24517.7500,3699
2026-03-15 21:55:00,24518.2500,24521.0000,24508.2500,24516.5000,1707
2026-03-15 22:00:00,24515.5000,24518.5000,24495.0000,24508.7500,2189
2026-03-15 22:05:00,24509.2500,24516.5000,24498.7500,24510.5000,1564
2026-03-15 22:10:00,24510.0000,24513.7500,24496.0000,24502.0000,1588
2026-03-15 22:15:00,24502.5000,24512.0000,24486.5000,24503.0000,2523
2026-03-15 22:20:00,24502.7500,24506.7500,24485.0000,24490.2500,1902
2026-03-15 22:25:00,24489.7500,24493.2500,24482.0000,24487.2500,1211
2026-03-15 22:30:00,24486.0000,24489.0000,24481.0000,24484.7500,766
2026-03-15 22:35:00,24485.2500,24486.7500,24474.5000,24478.0000,1114
2026-03-15 22:40:00,24477.7500,24491.0000,24475.0000,24479.0000,1648
2026-03-15 22:45:00,24478.5000,24499.7500,24475.0000,24489.7500,2168
2026-03-15 22:50:00,24489.0000,24496.0000,24475.7500,24477.7500,1185
2026-03-15 22:55:00,24478.7500,24500.0000,24478.7500,24488.5000,1297
2026-03-15 23:00:00,24490.7500,24496.0000,24485.2500,24493.7500,662
2026-03-15 23:05:00,24493.0000,24502.0000,24491.7500,24501.7500,718
2026-03-15 23:10:00,24500.5000,24501.5000,24490.5000,24495.5000,576
2026-03-15 23:15:00,24496.0000,24514.2500,24492.5000,24503.5000,905
2026-03-15 23:20:00,24503.7500,24507.2500,24492.7500,24505.0000,938
2026-03-15 23:25:00,24504.5000,24510.0000,24500.0000,24507.5000,844
2026-03-15 23:30:00,24508.5000,24520.0000,24508.2500,24515.7500,1419
2026-03-15 23:35:00,24515.0000,24519.2500,24511.5000,24515.5000,890
2026-03-15 23:40:00,24516.5000,24518.5000,24513.7500,24516.5000,565
2026-03-15 23:45:00,24517.5000,24538.0000,24514.2500,24538.0000,1551
2026-03-15 23:50:00,24538.0000,24539.7500,24529.0000,24531.2500,1593
2026-03-15 23:55:00,24531.5000,24534.0000,24526.2500,24532.7500,522
2026-03-16 00:00:00,24530.7500,24534.0000,24526.7500,24526.7500,709
2026-03-16 00:05:00,24527.5000,24542.0000,24527.5000,24532.0000,980
2026-03-16 00:10:00,24531.5000,24538.0000,24530.5000,24533.0000,430
2026-03-16 00:15:00,24534.2500,24550.0000,24534.2500,24544.7500,1466
2026-03-16 00:20:00,24544.0000,24544.5000,24530.7500,24534.2500,692
2026-03-16 00:25:00,24534.7500,24537.2500,24531.7500,24532.7500,489
2026-03-16 00:30:00,24532.7500,24534.5000,24527.7500,24528.5000,560
2026-03-16 00:35:00,24529.0000,24529.0000,24519.0000,24522.2500,957
2026-03-16 00:40:00,24521.5000,24521.5000,24515.2500,24517.0000,707
2026-03-16 00:45:00,24517.5000,24522.0000,24512.0000,24513.2500,603
2026-03-16 00:50:00,24513.0000,24530.0000,24506.5000,24523.7500,1776
2026-03-16 00:55:00,24524.2500,24525.2500,24504.0000,24507.0000,982
2026-03-16 01:00:00,24506.5000,24512.7500,24506.0000,24510.0000,709
2026-03-16 01:05:00,24510.0000,24526.0000,24508.7500,24522.5000,1110
2026-03-16 01:10:00,24522.0000,24525.0000,24520.2500,24524.0000,498
2026-03-16 01:15:00,24524.0000,24526.7500,24516.5000,24521.7500,655
2026-03-16 01:20:00,24522.0000,24522.5000,24512.2500,24519.5000,631
2026-03-16 01:25:00,24519.2500,24521.5000,24511.5000,24515.5000,653
2026-03-16 01:30:00,24515.5000,24517.7500,24510.0000,24510.7500,411
2026-03-16 01:35:00,24510.5000,24535.0000,24509.0000,24534.7500,1424
2026-03-16 01:40:00,24534.5000,24542.2500,24532.5000,24536.7500,1102
2026-03-16 01:45:00,24537.2500,24553.5000,24534.5000,24550.7500,1552
2026-03-16 01:50:00,24551.7500,24560.0000,24544.7500,24545.7500,1777
2026-03-16 01:55:00,24546.7500,24562.0000,24543.5000,24560.0000,1184
2026-03-16 02:00:00,24559.7500,24561.5000,24551.2500,24551.2500,1031
2026-03-16 02:05:00,24552.2500,24561.0000,24551.2500,24558.0000,770
2026-03-16 02:10:00,24558.0000,24564.7500,24550.0000,24553.5000,940
2026-03-16 02:15:00,24554.2500,24558.0000,24544.2500,24545.7500,943
2026-03-16 02:20:00,24546.0000,24547.0000,24539.0000,24540.5000,779
2026-03-16 02:25:00,24540.5000,24548.2500,24536.0000,24539.0000,891
2026-03-16 02:30:00,24538.7500,24549.7500,24538.5000,24540.2500,709
2026-03-16 02:35:00,24540.0000,24549.2500,24537.7500,24545.5000,539
2026-03-16 02:40:00,24545.0000,24557.7500,24544.2500,24545.2500,854
2026-03-16 02:45:00,24544.5000,24549.5000,24539.2500,24544.7500,660
2026-03-16 02:50:00,24545.5000,24554.2500,24541.5000,24553.7500,567
2026-03-16 02:55:00,24554.5000,24568.0000,24551.5000,24565.2500,1212
2026-03-16 03:00:00,24564.5000,24585.2500,24560.5000,24571.7500,2561
2026-03-16 03:05:00,24570.5000,24577.0000,24557.5000,24558.5000,1535
2026-03-16 03:10:00,24557.7500,24570.0000,24543.7500,24544.2500,1849
2026-03-16 03:15:00,24544.7500,24551.2500,24538.5000,24540.7500,1209
2026-03-16 03:20:00,24541.5000,24551.2500,24539.2500,24546.2500,697
2026-03-16 03:25:00,24546.2500,24549.7500,24527.7500,24531.2500,1464
2026-03-16 03:30:00,24532.0000,24541.7500,24512.7500,24515.2500,2081
2026-03-16 03:35:00,24513.5000,24522.2500,24504.0000,24507.2500,2393
2026-03-16 03:40:00,24506.7500,24516.7500,24505.2500,24516.0000,1161
2026-03-16 03:45:00,24516.5000,24528.2500,24512.0000,24524.7500,1175
2026-03-16 03:50:00,24525.5000,24535.2500,24513.7500,24516.7500,1102
2026-03-16 03:55:00,24515.5000,24520.5000,24506.2500,24513.7500,921
2026-03-16 04:00:00,24513.0000,24546.2500,24508.5000,24528.5000,2624
2026-03-16 04:05:00,24528.5000,24566.7500,24526.2500,24566.7500,2591
2026-03-16 04:10:00,24567.0000,24570.5000,24531.2500,24531.2500,2253
2026-03-16 04:15:00,24530.2500,24531.5000,24510.5000,24518.2500,2326
2026-03-16 04:20:00,24518.7500,24552.5000,24503.5000,24539.5000,2944
2026-03-16 04:25:00,24539.0000,24539.0000,24519.2500,24527.7500,1583
2026-03-16 04:30:00,24529.7500,24542.0000,24512.2500,24517.5000,1617
2026-03-16 04:35:00,24516.5000,24523.2500,24507.2500,24508.2500,1200
2026-03-16 04:40:00,24508.7500,24525.7500,24500.2500,24505.0000,2168
2026-03-16 04:45:00,24504.5000,24516.2500,24497.5000,24499.2500,1655
2026-03-16 04:50:00,24498.7500,24534.0000,24497.2500,24531.2500,2196
2026-03-16 04:55:00,24530.2500,24541.0000,24523.0000,24528.5000,1190
2026-03-16 05:00:00,24528.5000,24535.2500,24515.0000,24516.5000,1139
2026-03-16 05:05:00,24516.0000,24516.0000,24486.0000,24502.7500,2410
2026-03-16 05:10:00,24502.2500,24536.7500,24502.2500,24525.0000,2008
2026-03-16 05:15:00,24524.0000,24533.7500,24508.7500,24523.5000,1480
2026-03-16 05:20:00,24524.0000,24533.0000,24513.0000,24513.7500,1309
2026-03-16 05:25:00,24514.2500,24532.5000,24507.5000,24512.0000,1255
2026-03-16 05:30:00,24512.0000,24512.0000,24490.0000,24492.2500,1983
2026-03-16 05:35:00,24493.2500,24510.5000,24488.7500,24494.2500,1400
2026-03-16 05:40:00,24495.0000,24506.0000,24483.5000,24485.2500,1591
2026-03-16 05:45:00,24485.5000,24515.7500,24478.0000,24509.2500,2203
2026-03-16 05:50:00,24509.5000,24511.7500,24488.2500,24493.5000,1148
2026-03-16 05:55:00,24492.0000,24502.7500,24486.2500,24491.7500,920
2026-03-16 06:00:00,24491.2500,24517.7500,24487.5000,24516.0000,1646
2026-03-16 06:05:00,24514.7500,24528.5000,24495.0000,24526.0000,1665
2026-03-16 06:10:00,24526.0000,24533.2500,24518.2500,24526.0000,1522
2026-03-16 06:15:00,24527.0000,24535.5000,24522.7500,24533.0000,1252
2026-03-16 06:20:00,24533.7500,24573.0000,24533.0000,24557.7500,2853
2026-03-16 06:25:00,24557.2500,24582.5000,24555.2500,24572.0000,2192
2026-03-16 06:30:00,24571.0000,24575.5000,24553.7500,24559.2500,1979
2026-03-16 06:35:00,24559.5000,24570.0000,24554.7500,24567.0000,1322
2026-03-16 06:40:00,24568.2500,24598.7500,24558.7500,24565.7500,4014
2026-03-16 06:45:00,24564.7500,24593.0000,24556.7500,24591.7500,2016
2026-03-16 06:50:00,24591.7500,24600.0000,24581.5000,24596.2500,2482
2026-03-16 06:55:00,24597.2500,24614.0000,24595.7500,24604.2500,2365
2026-03-16 07:00:00,24604.0000,24612.0000,24588.5000,24596.7500,2736
2026-03-16 07:05:00,24596.7500,24599.7500,24586.0000,24586.7500,1052
2026-03-16 07:10:00,24586.7500,24599.7500,24584.2500,24592.0000,1193
2026-03-16 07:15:00,24592.0000,24606.5000,24590.2500,24602.5000,1494
2026-03-16 07:20:00,24603.2500,24603.5000,24585.0000,24595.2500,1339
2026-03-16 07:25:00,24597.0000,24599.5000,24576.5000,24578.0000,1592
2026-03-16 07:30:00,24580.0000,24603.2500,24576.5000,24600.5000,2385
2026-03-16 07:35:00,24601.2500,24625.0000,24597.7500,24616.2500,3149
2026-03-16 07:40:00,24616.0000,24634.7500,24613.5000,24630.2500,2275
2026-03-16 07:45:00,24629.5000,24636.7500,24615.7500,24621.5000,1819
2026-03-16 07:50:00,24621.7500,24626.2500,24614.5000,24618.0000,1144
2026-03-16 07:55:00,24618.2500,24628.5000,24614.5000,24625.7500,1598
2026-03-16 08:00:00,24624.7500,24639.2500,24624.2500,24634.7500,2253
2026-03-16 08:05:00,24635.2500,24648.2500,24630.5000,24648.2500,2191
2026-03-16 08:10:00,24647.5000,24675.0000,24640.5000,24669.7500,4466
2026-03-16 08:15:00,24669.7500,24678.7500,24657.0000,24673.2500,2549
2026-03-16 08:20:00,24673.7500,24673.7500,24655.2500,24658.2500,1897
2026-03-16 08:25:00,24658.5000,24666.7500,24651.5000,24665.0000,1575
2026-03-16 08:30:00,24665.0000,24686.0000,24663.2500,24681.7500,3175
2026-03-16 08:35:00,24682.0000,24684.0000,24667.0000,24671.7500,2598
2026-03-16 08:40:00,24672.5000,24688.7500,24663.5000,24677.0000,3397
2026-03-16 08:45:00,24676.2500,24689.7500,24670.2500,24674.7500,2550
2026-03-16 08:50:00,24674.5000,24683.2500,24660.2500,24663.2500,2844
2026-03-16 08:55:00,24663.0000,24663.2500,24647.5000,24658.2500,2699
2026-03-16 09:00:00,24658.0000,24682.2500,24653.5000,24669.2500,4137
2026-03-16 09:05:00,24668.7500,24677.5000,24661.7500,24663.7500,2049
2026-03-16 09:10:00,24664.2500,24667.2500,24652.5000,24656.7500,2110
2026-03-16 09:15:00,24657.2500,24664.2500,24648.2500,24659.0000,2949
2026-03-16 09:20:00,24658.5000,24671.0000,24650.0000,24655.2500,2877
2026-03-16 09:25:00,24654.5000,24663.2500,24649.0000,24655.5000,3139
2026-03-16 09:30:00,24656.0000,24707.7500,24623.0000,24691.2500,25351
2026-03-16 09:35:00,24690.2500,24717.0000,24674.0000,24684.0000,14582
2026-03-16 09:40:00,24684.0000,24694.2500,24660.2500,24671.5000,13445
2026-03-16 09:45:00,24671.2500,24735.0000,24669.0000,24713.2500,22318
2026-03-16 09:50:00,24713.7500,24715.5000,24683.7500,24698.2500,9726
2026-03-16 09:55:00,24698.7500,24744.2500,24680.5000,24736.7500,17477
2026-03-16 10:00:00,24736.0000,24740.0000,24696.2500,24707.7500,14134
2026-03-16 10:05:00,24709.5000,24748.2500,24698.0000,24739.2500,11559
2026-03-16 10:10:00,24739.5000,24761.2500,24724.5000,24735.2500,13368
2026-03-16 10:15:00,24736.0000,24760.7500,24726.0000,24735.0000,11848
2026-03-16 10:20:00,24734.0000,24765.7500,24731.2500,24751.2500,8364
2026-03-16 10:25:00,24751.0000,24754.7500,24716.2500,24717.5000,7951
2026-03-16 10:30:00,24718.0000,24721.0000,24664.7500,24669.2500,19153
2026-03-16 10:35:00,24670.0000,24698.5000,24638.5000,24644.5000,16798
2026-03-16 10:40:00,24643.7500,24663.5000,24633.7500,24644.5000,11246
2026-03-16 10:45:00,24644.2500,24675.2500,24630.0000,24643.0000,14285
2026-03-16 10:50:00,24642.7500,24679.5000,24602.2500,24673.5000,17228
2026-03-16 10:55:00,24673.5000,24695.5000,24658.5000,24694.5000,9956
2026-03-16 11:00:00,24694.7500,24700.0000,24660.0000,24666.0000,9390
2026-03-16 11:05:00,24666.0000,24683.0000,24647.0000,24682.5000,9153
2026-03-16 11:10:00,24682.0000,24708.7500,24655.5000,24701.7500,9378
2026-03-16 11:15:00,24701.2500,24710.2500,24679.5000,24709.7500,8503
2026-03-16 11:20:00,24710.0000,24736.5000,24700.5000,24729.7500,7800
2026-03-16 11:25:00,24730.2500,24734.2500,24702.7500,24715.7500,6383
2026-03-16 11:30:00,24715.2500,24739.7500,24715.0000,24729.7500,6263
2026-03-16 11:35:00,24729.5000,24737.2500,24720.0000,24722.5000,5064
2026-03-16 11:40:00,24722.0000,24730.0000,24711.5000,24718.0000,5768
2026-03-16 11:45:00,24717.5000,24734.0000,24716.7500,24728.5000,3459
2026-03-16 11:50:00,24728.7500,24729.2500,24693.2500,24705.7500,9131
2026-03-16 11:55:00,24706.2500,24715.0000,24668.2500,24675.5000,8768
2026-03-16 12:00:00,24675.2500,24692.5000,24664.2500,24666.0000,6350
2026-03-16 12:05:00,24665.7500,24704.0000,24664.2500,24681.2500,7122
2026-03-16 12:10:00,24683.0000,24697.7500,24668.7500,24681.5000,5018
2026-03-16 12:15:00,24680.5000,24692.7500,24660.0000,24672.0000,5503
2026-03-16 12:20:00,24672.5000,24675.0000,24630.0000,24630.5000,8788
2026-03-16 12:25:00,24630.7500,24648.5000,24620.7500,24633.7500,8244
2026-03-16 12:30:00,24632.7500,24651.0000,24617.2500,24632.0000,6990
2026-03-16 12:35:00,24631.2500,24664.5000,24631.0000,24661.2500,6123
2026-03-16 12:40:00,24660.5000,24688.7500,24650.0000,24680.5000,7368
2026-03-16 12:45:00,24681.5000,24691.0000,24664.2500,24676.5000,5500
2026-03-16 12:50:00,24675.5000,24698.2500,24671.5000,24681.2500,4709
2026-03-16 12:55:00,24680.5000,24690.0000,24669.0000,24674.0000,4005
2026-03-16 13:00:00,24674.7500,24721.0000,24674.2500,24687.7500,11601
2026-03-16 13:05:00,24688.7500,24708.5000,24682.0000,24694.0000,4177
2026-03-16 13:10:00,24694.2500,24718.0000,24694.0000,24708.0000,4707
2026-03-16 13:15:00,24707.2500,24712.0000,24691.0000,24708.2500,4073
2026-03-16 13:20:00,24709.2500,24727.2500,24707.7500,24714.7500,4018
2026-03-16 13:25:00,24715.0000,24722.5000,24693.5000,24696.5000,3982
2026-03-16 13:30:00,24697.0000,24712.0000,24686.2500,24696.0000,4398
2026-03-16 13:35:00,24695.5000,24706.2500,24681.5000,24685.2500,3101
2026-03-16 13:40:00,24685.2500,24693.0000,24671.2500,24673.5000,3551
2026-03-16 13:45:00,24674.7500,24696.5000,24659.5000,24669.0000,5637
2026-03-16 13:50:00,24668.7500,24687.0000,24652.0000,24674.5000,5117
2026-03-16 13:55:00,24674.5000,24693.0000,24668.0000,24681.5000,3225
2026-03-16 14:00:00,24682.7500,24700.7500,24676.5000,24698.5000,3566
2026-03-16 14:05:00,24699.0000,24721.0000,24693.0000,24710.7500,6835
2026-03-16 14:10:00,24711.2500,24718.0000,24696.0000,24705.7500,3426
2026-03-16 14:15:00,24706.5000,24724.0000,24703.2500,24715.2500,4717
2026-03-16 14:20:00,24715.7500,24721.7500,24707.2500,24718.7500,2661
2026-03-16 14:25:00,24718.7500,24730.0000,24709.7500,24720.0000,3933
2026-03-16 14:30:00,24719.5000,24725.0000,24704.2500,24713.2500,3183
2026-03-16 14:35:00,24713.0000,24726.2500,24706.2500,24722.5000,2769
2026-03-16 14:40:00,24722.7500,24735.5000,24715.5000,24730.7500,3517
2026-03-16 14:45:00,24730.7500,24735.5000,24724.7500,24725.7500,2324
2026-03-16 14:50:00,24725.5000,24726.0000,24711.0000,24711.7500,2903
2026-03-16 14:55:00,24712.5000,24714.5000,24701.5000,24704.7500,2796
2026-03-16 15:00:00,24704.0000,24718.2500,24694.0000,24702.2500,4213
2026-03-16 15:05:00,24702.2500,24787.5000,24686.5000,24785.7500,10380
2026-03-16 15:10:00,24785.0000,24816.2500,24701.0000,24710.0000,17079
2026-03-16 15:15:00,24709.5000,24732.2500,24695.0000,24697.2500,7397
2026-03-16 15:20:00,24697.2500,24703.5000,24668.5000,24677.7500,7475
2026-03-16 15:25:00,24676.5000,24697.5000,24659.5000,24683.5000,7692
2026-03-16 15:30:00,24683.5000,24692.7500,24668.2500,24677.7500,5401
2026-03-16 15:35:00,24678.2500,24693.2500,24666.5000,24672.2500,3737
2026-03-16 15:40:00,24671.0000,24679.5000,24649.0000,24656.7500,4732
2026-03-16 15:45:00,24657.7500,24664.5000,24645.0000,24656.2500,4101
2026-03-16 15:50:00,24656.2500,24671.5000,24636.5000,24653.5000,6036
2026-03-16 15:55:00,24653.2500,24680.7500,24650.7500,24669.5000,6440
2026-03-16 16:00:00,24669.7500,24678.7500,24651.2500,24661.0000,3948
2026-03-16 16:05:00,24662.0000,24685.2500,24662.0000,24675.0000,2527
2026-03-16 16:10:00,24674.7500,24684.0000,24671.2500,24679.5000,1109
2026-03-16 16:15:00,24681.0000,24681.2500,24667.7500,24668.5000,778
2026-03-16 16:20:00,24668.5000,24669.5000,24650.7500,24651.5000,1596
2026-03-16 16:25:00,24652.2500,24656.7500,24648.7500,24650.0000,833
2026-03-16 16:30:00,24651.2500,24656.2500,24640.2500,24652.2500,836
2026-03-16 16:35:00,24651.7500,24655.0000,24646.2500,24651.2500,661
2026-03-16 16:40:00,24650.5000,24666.0000,24647.5000,24650.5000,1003
2026-03-16 16:45:00,24652.0000,24659.0000,24645.5000,24657.2500,877
2026-03-16 16:50:00,24657.2500,24661.0000,24653.5000,24657.2500,410
2026-03-16 16:55:00,24656.2500,24660.7500,24648.7500,24659.5000,691
2026-03-16 18:05:00,24632.2500,24645.0000,24629.2500,24638.2500,778
2026-03-16 18:10:00,24638.2500,24647.2500,24630.7500,24640.2500,646
2026-03-16 18:15:00,24641.2500,24641.5000,24625.2500,24627.2500,521
2026-03-16 18:20:00,24626.5000,24649.0000,24626.5000,24647.2500,855
2026-03-16 18:25:00,24646.7500,24660.5000,24640.2500,24647.7500,1144
2026-03-16 18:30:00,24648.7500,24652.2500,24630.0000,24632.2500,580
2026-03-16 18:35:00,24632.2500,24636.5000,24621.0000,24626.5000,678
2026-03-16 18:40:00,24626.7500,24631.5000,24623.7500,24627.0000,334
2026-03-16 18:45:00,24627.7500,24632.7500,24625.5000,24626.7500,285
2026-03-16 18:50:00,24625.2500,24627.2500,24619.2500,24620.7500,543
2026-03-16 18:55:00,24621.2500,24630.0000,24619.7500,24624.0000,366
2026-03-16 19:00:00,24623.7500,24647.7500,24623.0000,24633.5000,1152
2026-03-16 19:05:00,24633.2500,24640.0000,24631.7500,24635.7500,324
2026-03-16 19:10:00,24637.0000,24642.7500,24629.2500,24634.0000,502
2026-03-16 19:15:00,24634.2500,24635.0000,24622.2500,24633.2500,712
2026-03-16 19:20:00,24632.7500,24637.7500,24626.7500,24630.7500,256
2026-03-16 19:25:00,24630.0000,24642.2500,24625.0000,24638.7500,417
2026-03-16 19:30:00,24639.7500,24650.0000,24634.7500,24643.0000,549
2026-03-16 19:35:00,24642.7500,24645.7500,24637.2500,24643.0000,438
2026-03-16 19:40:00,24643.7500,24657.5000,24643.5000,24653.0000,774
2026-03-16 19:45:00,24651.5000,24656.2500,24640.5000,24649.0000,480
2026-03-16 19:50:00,24649.2500,24658.0000,24647.0000,24656.2500,440
2026-03-16 19:55:00,24656.2500,24667.7500,24651.2500,24666.5000,686
2026-03-16 20:00:00,24666.7500,24667.7500,24630.5000,24630.7500,1705
2026-03-16 20:05:00,24630.7500,24652.5000,24630.7500,24642.2500,915
2026-03-16 20:10:00,24644.5000,24652.7500,24640.2500,24643.7500,547
2026-03-16 20:15:00,24642.0000,24648.0000,24629.2500,24637.5000,624
2026-03-16 20:20:00,24638.2500,24638.2500,24611.7500,24613.7500,1071
2026-03-16 20:25:00,24613.5000,24625.5000,24603.0000,24616.7500,1610
