Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.VwapReversion,Range|HighVolatility,359.0469546,23,60.86956522,4.18261505,47.35869565,1089.25,63.02,1057.74,3.98307857,45.98869565,2178.5,2115.48,251.75,4.20154916,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.005,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,342.8266226,25,72,3.87161198,40.26,1006.5,68.5,972.25,3.69537856,38.89,2013,1944.5,141.75,6.85890653,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.003,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,304.46805789,29,75.86206897,3.38333333,39.44827586,1144,79.46,1104.27,3.25264682,38.07827586,2288,2208.54,166.25,6.64222556,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,286.89644741,28,78.57142857,3.24606799,39.52678571,1106.75,76.72,1068.39,3.13000658,38.15678571,2213.5,2136.78,166.25,6.42640602,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,263.09996836,27,77.77777778,3.31373626,38.99074074,1052.75,73.98,1015.76,3.18989307,37.62074074,2105.5,2031.52,197.25,5.1496071,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,236.85157948,25,80,3.22025913,37.7,942.5,68.5,908.25,3.10257657,36.33,1885,1816.5,187.25,4.85046729,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,217.97293091,32,71.875,3.46140845,34.1328125,1092.25,87.68,1048.41,3.29562076,32.7628125,2184.5,2096.82,318.25,3.29429694,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,4,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.003,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,213.8548339,34,58.82352941,2.70231101,31.95588235,1086.5,93.16,1039.92,2.58030545,30.58588235,2173,2079.84,137.75,7.54932849,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,190.00724489,33,72.72727273,3.16361789,32.25757576,1064.5,90.42,1019.29,3.0185959,30.88757576,2129,2038.58,308.25,3.30669911,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.003,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,166.36179311,26,73.07692308,2.88586957,33.36538462,867.5,71.24,831.88,2.7715028,31.99538462,1735,1663.76,267.75,3.1069281,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.004,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,163.0042893,30,66.66666667,2.61082832,29.00833333,870.25,82.2,829.15,2.49512235,27.63833333,1740.5,1658.3,141.75,5.84938272,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,30,70,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,163.00044289,24,79.16666667,2.97127469,34.3125,823.5,65.76,790.62,2.86203486,32.9425,1647,1581.24,334,2.36712575,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,3,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.004,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.VwapReversion,Range|HighVolatility,159.63567807,25,76,2.80389064,34.31,857.75,68.5,823.5,2.70243116,32.94,1715.5,1647,308,2.6737013,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.004,40,60,1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
