Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.90311296,71,53.52112676,1.57673509,12.46478873,885,194.54,787.73,1.49865482,11.09478873,1770,1575.46,346.5,2.27339105,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,2.25,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.89976937,77,44.15584416,1.53372681,12.33116883,949.5,210.98,844.01,1.4592227,10.96116883,1899,1688.02,334.5,2.5231988,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,1,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.81190179,76,50,1.60108364,11.67763158,887.5,208.24,783.38,1.51249542,10.30763158,1775,1566.76,274.25,2.85644485,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.81190179,76,50,1.60108364,11.67763158,887.5,208.24,783.38,1.51249542,10.30763158,1775,1566.76,274.25,2.85644485,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.81190179,76,50,1.60108364,11.67763158,887.5,208.24,783.38,1.51249542,10.30763158,1775,1566.76,274.25,2.85644485,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.50822466,26,50,1.64411875,16.48076923,428.5,71.24,392.88,1.57517641,15.11076923,857,785.76,389.25,1.00932563,1.2,1.5,False,0.95,1.5,AtrAndCandleRange,0.002,66,34,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.48011028,30,50,1.72687574,15.25833333,457.75,82.2,416.65,1.63960271,13.88833333,915.5,833.3,402,1.03644279,1.2,1.5,False,0.95,1.5,AtrAndCandleRange,0.001,60,38,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.04469768,72,47.22222222,1.58037337,12.19791667,878.25,197.28,779.61,1.4980547,10.82791667,1756.5,1559.22,345.5,2.25646889,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1.5,1.05,1,0.1,1.2,1.1,1.25,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,37.04257336,62,53.22580645,1.63480742,12.56048387,778.75,169.88,693.81,1.54734143,11.19048387,1557.5,1387.62,367.25,1.88920354,1.2,1.5,False,0.95,1.5,Atr,0.001,62,32,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.90963157,59,52.54237288,1.62468983,12.80084746,755.25,161.66,674.42,1.54019287,11.43084746,1510.5,1348.84,376.75,1.79009954,1.2,1.5,False,0.95,1.5,Atr,0.001,62,34,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.90238545,78,52.56410256,1.58896075,12.55128205,979,213.72,872.14,1.50911235,11.18128205,1958,1744.28,572,1.52472028,1.2,1.5,False,0.95,1.5,CandleRange,0,62,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.89339089,72,54.16666667,1.60421546,12.54166667,903,197.28,804.36,1.52241006,11.17166667,1806,1608.72,490,1.64155102,1.2,1.5,False,0.95,1.5,CandleRange,0.001,68,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.85601242,70,42.85714286,1.56357499,12.52142857,876.5,191.8,780.6,1.48482966,11.15142857,1753,1561.2,385.75,2.02359041,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.8282044,72,51.38888889,1.56856678,12.12152778,872.75,197.28,774.11,1.48902998,10.75152778,1745.5,1548.22,330,2.34578788,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.75,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.79681675,70,54.28571429,1.5475,12.51428571,876,191.8,780.1,1.47455957,11.14428571,1752,1560.2,372.25,2.09563465,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,2.25,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.79681675,70,54.28571429,1.5475,12.51428571,876,191.8,780.1,1.47455957,11.14428571,1752,1560.2,372.25,2.09563465,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1,1.05,1,0.1,1.2,1.1,2.25,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.79681675,70,54.28571429,1.5475,12.51428571,876,191.8,780.1,1.47455957,11.14428571,1752,1560.2,372.25,2.09563465,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1,1.05,1,0.1,1.2,1.1,2.25,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.68237523,73,49.31506849,1.61482789,11.92808219,870.75,200.02,770.74,1.52540663,10.55808219,1741.5,1541.48,352.75,2.18494685,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.65167096,72,52.77777778,1.58738828,12.32291667,887.25,197.28,788.61,1.50646723,10.95291667,1774.5,1577.22,410.5,1.92109622,1.2,1.5,False,0.95,1.5,Atr,0.001,64,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.63168352,61,50.81967213,1.66268911,12.74590164,777.5,167.14,693.93,1.5708586,11.37590164,1555,1387.86,483,1.43670807,1.2,1.5,False,0.95,1.5,Atr,0,60,38,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.60295992,70,42.85714286,1.5603144,12.475,873.25,191.8,777.35,1.48183847,11.105,1746.5,1554.7,385.75,2.01516526,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2.25,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.60295992,70,42.85714286,1.5603144,12.475,873.25,191.8,777.35,1.48183847,11.105,1746.5,1554.7,385.75,2.01516526,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,2,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.5915175,23,52.17391304,1.61181102,16.89130435,388.5,63.02,356.99,1.54915624,15.52130435,777,713.98,348,1.02583333,1.2,1.5,False,0.95,1.5,AtrAndCandleRange,0.002,60,32,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.51128217,73,50.68493151,1.63532815,12.03424658,878.5,200.02,778.49,1.54361169,10.66424658,1757,1556.98,417.25,1.86576393,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.46537548,71,53.52112676,1.5461335,12.35915493,877.5,194.54,780.23,1.47230562,10.98915493,1755,1560.46,365.5,2.1346922,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,2.25,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.4275677,77,45.45454545,1.52707984,12.25974026,944,210.98,838.51,1.45360663,10.88974026,1888,1677.02,387.75,2.16250161,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,1,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.39320125,76,50,1.5892437,11.53289474,876.5,208.24,772.38,1.50168879,10.16289474,1753,1544.76,292.5,2.64061538,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.25,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.26144388,47,53.19148936,1.70564516,13.03191489,612.5,128.78,548.11,1.61027234,11.66191489,1225,1096.22,369,1.48539295,1.2,1.5,False,0.95,1.5,AtrAndCandleRange,0.001,66,34,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.13925443,75,52,1.58316633,11.64,873,205.5,770.25,1.49811811,10.27,1746,1540.5,309.5,2.48869144,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.08712311,71,45.07042254,1.57234252,12.28521127,872.25,194.54,774.98,1.4912928,10.91521127,1744.5,1549.96,400.25,1.93623985,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,1.5,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,36.03284501,72,52.77777778,1.62526882,12.11458333,872.25,197.28,773.61,1.53664035,10.74458333,1744.5,1547.22,451.75,1.71247371,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.99922268,28,50,1.83169342,14.33928571,401.5,76.72,363.14,1.72348734,12.96928571,803,726.28,358.5,1.01294282,1.4,2,False,1.05,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.99922268,28,50,1.83169342,14.33928571,401.5,76.72,363.14,1.72348734,12.96928571,803,726.28,358.5,1.01294282,1.4,2,False,0.85,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.99922268,28,50,1.83169342,14.33928571,401.5,76.72,363.14,1.72348734,12.96928571,803,726.28,358.5,1.01294282,1.4,2,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.39646946,72,47.22222222,1.55418359,11.84375,852.75,197.28,754.11,1.47404153,10.47375,1705.5,1508.22,327.25,2.30438503,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1.5,1.05,1,0.1,1.2,1.1,1.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.27694046,72,52.77777778,1.53332302,11.97569444,862.25,197.28,763.61,1.45908509,10.60569444,1724.5,1527.22,341.75,2.23441112,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.75,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.27694046,72,52.77777778,1.53332302,11.97569444,862.25,197.28,763.61,1.45908509,10.60569444,1724.5,1527.22,341.75,2.23441112,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.75,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.27694046,72,52.77777778,1.53332302,11.97569444,862.25,197.28,763.61,1.45908509,10.60569444,1724.5,1527.22,341.75,2.23441112,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1,1.05,1,0.1,1.2,1.1,1.75,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.23894581,73,52.05479452,1.58281486,11.86986301,866.5,200.02,766.49,1.49943963,10.49986301,1733,1532.98,388.25,1.97421764,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.25,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.23894581,73,52.05479452,1.58281486,11.86986301,866.5,200.02,766.49,1.49943963,10.49986301,1733,1532.98,388.25,1.97421764,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.25,5,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.23894581,73,52.05479452,1.58281486,11.86986301,866.5,200.02,766.49,1.49943963,10.49986301,1733,1532.98,388.25,1.97421764,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.25,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.23894581,73,52.05479452,1.58281486,11.86986301,866.5,200.02,766.49,1.49943963,10.49986301,1733,1532.98,388.25,1.97421764,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,2.25,6,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,35.00660153,72,51.38888889,1.54839228,11.84375,852.75,197.28,754.11,1.47045136,10.47375,1705.5,1508.22,343,2.19857143,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,7,1,1.05,1,0.1,1.2,1.1,2.25,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.98567105,73,49.31506849,1.58626669,11.57876712,845.25,200.02,745.24,1.49934336,10.20876712,1690.5,1490.48,334.5,2.22792227,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,1,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.9577397,75,52,1.56564822,11.41666667,856.25,205.5,753.5,1.48206414,10.04666667,1712.5,1507,303.5,2.48270181,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.9577397,75,52,1.56564822,11.41666667,856.25,205.5,753.5,1.48206414,10.04666667,1712.5,1507,303.5,2.48270181,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.9577397,75,52,1.56564822,11.41666667,856.25,205.5,753.5,1.48206414,10.04666667,1712.5,1507,303.5,2.48270181,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1.5,1.05,1,0.1,1.2,1.1,1.5,4,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.90789483,58,51.72413793,1.65584123,12.53448276,727,158.92,647.54,1.56461992,11.16448276,1454,1295.08,504,1.28480159,1.2,1.5,False,0.95,1.5,AtrAndCandleRange,0.001,66,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.89603394,68,48.52941176,1.59178275,12.33823529,839,186.32,745.84,1.50877935,10.96823529,1678,1491.68,508.25,1.4674668,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,0.5,1.05,1,0.1,1.2,1.1,1.75,2,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Volatility,Breakout|WideIbBreakout|IntradayExpansion,34.85281517,70,54.28571429,1.50596659,12.11428571,848,191.8,752.1,1.43730812,10.74428571,1696,1504.2,343.25,2.19111435,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,AtrChandelier,3,7,1.5,1.05,1,0.1,1.2,1.1,2,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
