Strategy,Direction,EntryTime,ExitTime,EntryBarIndex,ExitBarIndex,EntryPrice,ExitPrice,BarsHeld,PnL,GrossPoints,NetPoints,GrossCurrency,NetCurrency,TotalCostCurrency,SlippageCostCurrency,SpreadCostCurrency,CommissionCostCurrency,Quantity,MFE,MAE,EntryReason,ExitReason,StopPrice,TargetPrice,RMultiple,RiskPoints,MAEPoints,MFEPoints,MAER,MFER,BestFavorablePrice,WorstAdversePrice,HitHalfR,HitOneR,HitOneAndHalfR,HitTwoR,HitThreeR,HitMinusHalfR,HitMinusOneR,BarsToHalfR,BarsToOneR,BarsToOneAndHalfR,BarsToTwoR,BarsToThreeR,BarsToMinusHalfR,BarsToMinusOneR
TradingBrain.Momentum,Short,2025-07-18 10:00:00,2025-07-18 11:30:00,7095,7113,23954,23935.25,18,18.75,18.75,17.38,37.5,34.76,2.74,1,0.5,1.24,1,67,-9.5,"Momentum forte short","MACD contra e RSI forte",23985.69350169,0,0.59160393,31.69350169,9.5,67,0.29974599,2.11399803,23887,23963.5,true,true,true,true,false,false,false,2,3,5,12,,,
TradingBrain.Momentum,Short,2025-07-24 09:00:00,2025-07-24 09:25:00,7287,7292,24059,24080.25,5,-21.25,-21.25,-22.62,-42.5,-45.24,2.74,1,0.5,1.24,1,6.5,-26.5,"Momentum forte short","Stop short",24077.25400918,0,-1.16412782,18.25400918,26.5,6.5,1.45173588,0.35608616,24052.5,24085.5,false,false,false,false,false,true,true,,,,,,4,5
TradingBrain.Momentum,Long,2025-07-24 09:45:00,2025-07-24 09:50:00,7296,7297,24097.25,24054.75,1,-42.5,-42.5,-43.87,-85,-87.74,2.74,1,0.5,1.24,1,1.25,-44.25,"Momentum forte long","Stop long",24067.01893034,0,-1.40583845,30.23106966,44.25,1.25,1.46372591,0.04134819,24098.5,24053,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2025-07-24 10:10:00,2025-07-24 10:35:00,7301,7306,24019.25,24059.5,5,-40.25,-40.25,-41.62,-80.5,-83.24,2.74,1,0.5,1.24,1,11.5,-48.75,"Momentum forte short","Stop short",24056.56314528,0,-1.07870831,37.31314528,48.75,11.5,1.30651007,0.30820238,24007.75,24068,false,false,false,false,false,true,true,,,,,,1,5
TradingBrain.Momentum,Short,2025-07-30 09:00:00,2025-07-30 09:35:00,7563,7570,24182.5,24199,7,-16.5,-16.5,-17.87,-33,-35.74,2.74,1,0.5,1.24,1,25.75,-33.75,"Momentum forte short","MACD contra e RSI forte",24202.10639028,0,-0.84156236,19.60639028,33.75,25.75,1.72137755,1.31334731,24156.75,24216.25,true,true,false,false,false,true,true,6,6,,,,3,7
TradingBrain.Momentum,Long,2025-07-30 10:20:00,2025-07-30 11:10:00,7579,7589,24222,24189,10,-33,-33,-34.37,-66,-68.74,2.74,1,0.5,1.24,1,25.75,-38.75,"Momentum forte long","Stop long",24190.97823976,0,-1.06376942,31.02176024,38.75,25.75,1.24912319,0.8300625,24247.75,24183.25,true,false,false,false,false,true,true,6,,,,,10,10
TradingBrain.Momentum,Short,2025-08-05 09:10:00,2025-08-05 09:35:00,7841,7846,24056,24056,5,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,46,-19.5,"Momentum forte short","Stop BE short",24079.01939697,0,-0,23.01939697,19.5,46,0.84711168,1.99831473,24010,24075.5,true,true,true,false,false,true,false,3,4,4,,,1,
TradingBrain.Momentum,Long,2025-08-05 09:50:00,2025-08-05 10:00:00,7849,7851,24096,24034,2,-62,-62,-63.37,-124,-126.74,2.74,1,0.5,1.24,1,1.25,-77.5,"Momentum forte long","Stop long",24060.24245103,0,-1.7338996,35.75754897,77.5,1.25,2.16737451,0.03495765,24097.25,24018.5,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2025-08-05 10:15:00,2025-08-05 11:10:00,7854,7865,24016.25,23922,11,94.25,94.25,92.88,188.5,185.76,2.74,1,0.5,1.24,1,171,-0,"Momentum forte short","Chandelier trail short",24059.87246897,0,2.16058381,43.62246897,0,171,0,3.9199982,23845.25,24016.25,true,true,true,true,true,false,false,1,2,4,5,5,,
TradingBrain.Momentum,Long,2025-08-06 09:30:00,2025-08-06 09:35:00,8121,8122,23926.25,23866,1,-60.25,-60.25,-61.62,-120.5,-123.24,2.74,1,0.5,1.24,1,8.25,-67.75,"Momentum forte long","Stop long",23896.91364505,0,-2.05376572,29.33635495,67.75,8.25,2.3094212,0.28122103,23934.5,23858.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-08-06 09:45:00,2025-08-06 10:20:00,8124,8131,23924.25,23924.25,7,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,67.25,-53.5,"Momentum forte long","Stop BE long",23881.82471872,0,0,42.42528128,53.5,67.25,1.26104055,1.58513976,23991.5,23870.75,true,true,true,false,false,true,true,1,3,4,,,1,1
TradingBrain.Momentum,Short,2025-08-08 09:00:00,2025-08-08 09:30:00,8391,8397,24243.25,24253,6,-9.75,-9.75,-11.12,-19.5,-22.24,2.74,1,0.5,1.24,1,15.25,-38.5,"Momentum forte short","MACD contra e RSI forte",24260.59321839,0,-0.56217939,17.34321839,38.5,15.25,2.21988786,0.87930623,24228,24281.75,true,false,false,false,false,true,true,1,,,,,6,6
TradingBrain.Momentum,Long,2025-08-08 09:35:00,2025-08-08 10:55:00,8398,8414,24285,24359.25,16,74.25,74.25,72.88,148.5,145.76,2.74,1,0.5,1.24,1,124.25,-9.25,"Momentum forte long","Chandelier trail long",24261.62723066,0,3.17677375,23.37276934,9.25,124.25,0.39575969,5.31601533,24409.25,24275.75,true,true,true,true,true,false,false,1,1,1,2,4,,
TradingBrain.Momentum,Short,2025-08-14 09:00:00,2025-08-14 09:25:00,8595,8600,24530.75,24564.5,5,-33.75,-33.75,-35.12,-67.5,-70.24,2.74,1,0.5,1.24,1,7.75,-36.75,"Momentum forte short","Stop short",24563.45669141,0,-1.03189893,32.70669141,36.75,7.75,1.12362328,0.23695457,24523,24567.5,false,false,false,false,false,true,true,,,,,,2,5
TradingBrain.Momentum,Long,2025-08-14 09:35:00,2025-08-14 11:00:00,8602,8619,24621.25,24655,17,33.75,33.75,32.38,67.5,64.76,2.74,1,0.5,1.24,1,90.75,-18.75,"Momentum forte long","Chandelier trail long",24583.82982271,0,0.90191983,37.42017729,18.75,90.75,0.50106657,2.42516221,24712,24602.5,true,true,true,true,false,true,false,2,3,11,14,,1,
TradingBrain.Momentum,Long,2025-08-28 09:25:00,2025-08-28 09:50:00,8876,8881,24347,24347,5,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,102.75,-48.75,"Momentum forte long","Stop BE long",24327.01654865,0,0,19.98345135,48.75,102.75,2.43951854,5.14175445,24449.75,24298.25,true,true,true,true,true,true,true,1,1,1,1,1,1,5
TradingBrain.Momentum,Short,2025-08-28 09:55:00,2025-08-28 10:10:00,8882,8885,24315.75,24373,3,-57.25,-57.25,-58.62,-114.5,-117.24,2.74,1,0.5,1.24,1,16,-67,"Momentum forte short","Stop short",24363.38473823,0,-1.20185399,47.63473823,67,16,1.40653654,0.33588932,24299.75,24382.75,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2025-09-04 09:00:00,2025-09-04 09:30:00,9147,9153,24181,24242,6,-61,-61,-62.37,-122,-124.74,2.74,1,0.5,1.24,1,17.25,-61.75,"Momentum forte short","Stop short",24203.2157149,0,-2.74580405,22.2157149,61.75,17.25,2.77956394,0.77647738,24163.75,24242.75,true,false,false,false,false,true,true,2,,,,,5,6
TradingBrain.Momentum,Short,2025-09-04 10:05:00,2025-09-04 10:25:00,9160,9164,24147.75,24187.75,4,-40,-40,-41.37,-80,-82.74,2.74,1,0.5,1.24,1,31.25,-53.25,"Momentum forte short","MACD contra e RSI forte",24192.86064615,0,-0.88670865,45.11064615,53.25,31.25,1.18043089,0.69274113,24116.5,24201,true,false,false,false,false,true,true,2,,,,,1,4
TradingBrain.Momentum,Short,2025-09-12 09:35:00,2025-09-12 09:55:00,9430,9434,24720,24752.5,4,-32.5,-32.5,-33.87,-65,-67.74,2.74,1,0.5,1.24,1,6.25,-36.25,"Momentum forte short","Stop short",24738.91086819,0,-1.71858847,18.91086819,36.25,6.25,1.91688714,0.33049778,24713.75,24756.25,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-09-12 10:20:00,2025-09-12 13:30:00,9439,9477,24778,24806,38,28,28,26.63,56,53.26,2.74,1,0.5,1.24,1,53.25,-7,"Momentum forte long","Chandelier trail long",24749.57289821,0,0.98497554,28.42710179,7,53.25,0.24624389,1.87321242,24831.25,24771,true,true,true,false,false,false,false,3,6,7,,,,
TradingBrain.Momentum,Short,2025-09-16 09:35:00,2025-09-16 13:00:00,9634,9675,25022.5,24996,41,26.5,26.5,25.13,53,50.26,2.74,1,0.5,1.24,1,58.5,-15.75,"Momentum forte short","Chandelier trail short",25043.32328213,0,1.27261398,20.82328213,15.75,58.5,0.75636491,2.80935539,24964,25038.25,true,true,true,true,false,true,false,2,3,4,17,,1,
TradingBrain.Momentum,Short,2025-09-23 09:35:00,2025-09-23 11:15:00,9910,9930,25444.25,25429.75,20,14.5,14.5,13.13,29,26.26,2.74,1,0.5,1.24,1,49.75,-5.75,"Momentum forte short","MACD contra e RSI forte",25460.3354241,0,0.90143722,16.0854241,5.75,49.75,0.35746648,3.09286219,25394.5,25450,true,true,true,true,true,false,false,1,1,1,1,5,,
TradingBrain.Momentum,Short,2025-09-24 09:30:00,2025-09-24 12:20:00,10185,10219,25305.25,25158.25,34,147,147,145.63,294,291.26,2.74,1,0.5,1.24,1,212.25,-16.25,"Momentum forte short","Chandelier trail short",25325.51685105,0,7.25322349,20.26685105,16.25,212.25,0.80180192,10.47276656,25093,25321.5,true,true,true,true,true,true,false,1,3,3,4,20,1,
TradingBrain.Momentum,Long,2025-09-30 09:05:00,2025-09-30 09:30:00,10456,10461,25289.25,25227.25,5,-62,-62,-63.37,-124,-126.74,2.74,1,0.5,1.24,1,7.5,-66.25,"Momentum forte long","Stop long",25271.52357539,0,-3.49760323,17.72642461,66.25,7.5,3.73735829,0.42309717,25296.75,25223,false,false,false,false,false,true,true,,,,,,4,5
TradingBrain.Momentum,Short,2025-09-30 09:35:00,2025-09-30 09:40:00,10462,10463,25217.5,25263,1,-45.5,-45.5,-46.87,-91,-93.74,2.74,1,0.5,1.24,1,4.5,-46,"Momentum forte short","Stop short",25243.90539005,0,-1.72313304,26.40539005,46,4.5,1.74206857,0.17041975,25213,25263.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2025-09-30 09:45:00,2025-09-30 09:55:00,10464,10466,25246.25,25246.25,2,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,58.75,-13.75,"Momentum forte short","Stop BE short",25278.48857612,0,-0,32.23857612,13.75,58.75,0.42650767,1.82235096,25187.5,25260,true,true,true,false,false,false,false,1,1,1,,,,
TradingBrain.Momentum,Short,2025-09-30 10:05:00,2025-09-30 10:30:00,10468,10473,25221.25,25256.75,5,-35.5,-35.5,-36.87,-71,-73.74,2.74,1,0.5,1.24,1,10,-53.25,"Momentum forte short","MACD contra e RSI forte",25265.2331671,0,-0.80712696,43.9831671,53.25,10,1.21069044,0.22735971,25211.25,25274.5,false,false,false,false,false,true,true,,,,,,2,5
TradingBrain.Momentum,Long,2025-09-30 10:45:00,2025-09-30 11:25:00,10476,10484,25293.75,25244.5,8,-49.25,-49.25,-50.62,-98.5,-101.24,2.74,1,0.5,1.24,1,35.25,-73.25,"Momentum forte long","Stop long",25243.73670572,0,-0.98473817,50.01329428,73.25,35.25,1.46461058,0.7048126,25329,25220.5,true,false,false,false,false,true,true,2,,,,,6,8
TradingBrain.Momentum,Long,2025-10-07 09:00:00,2025-10-07 09:10:00,10731,10733,25733.25,25708.5,2,-24.75,-24.75,-26.12,-49.5,-52.24,2.74,1,0.5,1.24,1,6.5,-27,"Momentum forte long","Stop long",25716.82453243,0,-1.50680642,16.42546757,27,6.5,1.64378882,0.39572694,25739.75,25706.25,false,false,false,false,false,true,true,,,,,,2,2
TradingBrain.Momentum,Long,2025-10-07 09:15:00,2025-10-07 10:00:00,10734,10743,25701.75,25685,9,-16.75,-16.75,-18.12,-33.5,-36.24,2.74,1,0.5,1.24,1,28.75,-23.25,"Momentum forte long","MACD contra e RSI fraco",25683.48441974,0,-0.91702534,18.26558026,23.25,28.75,1.27288592,1.57399872,25730.5,25678.5,true,true,true,false,false,true,true,3,4,8,,,3,3
TradingBrain.Momentum,Short,2025-10-07 10:25:00,2025-10-07 12:30:00,10748,10773,25678.25,25539,25,139.25,139.25,137.88,278.5,275.76,2.74,1,0.5,1.24,1,228,-18,"Momentum forte short","Chandelier trail short",25707.37936495,0,4.78039944,29.12936495,18,228,0.61793314,7.82715313,25450.25,25696.25,true,true,true,true,true,true,false,2,5,7,7,8,1,
TradingBrain.Momentum,Long,2025-10-08 09:15:00,2025-10-08 10:50:00,11010,11029,25548.75,25646.75,19,98,98,96.63,196,193.26,2.74,1,0.5,1.24,1,147.25,-10.5,"Momentum forte long","Chandelier trail long",25530.69142181,0,5.42678382,18.05857819,10.5,147.25,0.58144112,8.15401957,25696,25538.25,true,true,true,true,true,true,false,2,3,3,3,4,3,
TradingBrain.Momentum,Short,2025-10-09 09:35:00,2025-10-09 10:55:00,11290,11306,25765.25,25715.5,16,49.75,49.75,48.38,99.5,96.76,2.74,1,0.5,1.24,1,106.75,-16.75,"Momentum forte short","Chandelier trail short",25786.30132427,0,2.36327175,21.05132427,16.75,106.75,0.79567441,5.07093989,25658.5,25782,true,true,true,true,true,true,false,1,1,1,2,11,3,
TradingBrain.Momentum,Short,2025-10-21 09:05:00,2025-10-21 10:15:00,11560,11574,25754.75,25737.5,14,17.25,17.25,15.88,34.5,31.76,2.74,1,0.5,1.24,1,77.75,-14.75,"Momentum forte short","Chandelier trail short",25771.94881865,0,1.00297586,17.19881865,14.75,77.75,0.85761704,4.52065933,25677,25769.5,true,true,true,true,true,true,false,1,1,5,7,7,4,
TradingBrain.Momentum,Long,2025-10-23 09:25:00,2025-10-23 10:15:00,11840,11850,25481.25,25561,10,79.75,79.75,78.38,159.5,156.76,2.74,1,0.5,1.24,1,163.5,-17.5,"Momentum forte long","Chandelier trail long",25446.61247749,0,2.3024164,34.63752251,17.5,163.5,0.50523244,4.72031451,25644.75,25463.75,true,true,true,true,true,true,false,1,2,2,3,4,1,
TradingBrain.Momentum,Long,2025-10-23 10:20:00,2025-10-23 11:40:00,11851,11867,25619.75,25593.75,16,-26,-26,-27.37,-52,-54.74,2.74,1,0.5,1.24,1,54.75,-35.25,"Momentum forte long","MACD contra e RSI fraco",25564.95601744,0,-0.47450466,54.79398256,35.25,54.75,0.64331882,0.99919731,25674.5,25584.5,true,false,false,false,false,true,false,3,,,,,16,
TradingBrain.Momentum,Long,2025-10-28 09:00:00,2025-10-28 09:50:00,12111,12121,26511,26511,10,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,48,-17,"Momentum forte long","Stop BE long",26492.43361799,0,0,18.56638201,17,48,0.91563343,2.58531791,26559,26494,true,true,true,true,false,true,false,1,6,6,6,,3,
TradingBrain.Momentum,Long,2025-10-29 09:45:00,2025-10-29 10:05:00,12396,12400,26747,26747,4,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,44.5,-14.75,"Momentum forte long","Stop BE long",26724.75184933,0,0,22.24815067,14.75,44.5,0.66297645,2.00016625,26791.5,26732.25,true,true,true,true,false,true,false,1,2,2,3,,1,
TradingBrain.Momentum,Long,2025-11-05 09:00:00,2025-11-05 09:25:00,12663,12668,26030.25,26007,5,-23.25,-23.25,-24.62,-46.5,-49.24,2.74,1,0.5,1.24,1,23.5,-35.75,"Momentum forte long","MACD contra e RSI fraco",25996.29521946,0,-0.68473421,33.95478054,35.75,23.5,1.05287089,0.69209695,26053.75,25994.5,true,false,false,false,false,true,true,1,,,,,5,5
TradingBrain.Momentum,Short,2025-11-05 09:30:00,2025-11-05 09:35:00,12669,12670,25967,26019.75,1,-52.75,-52.75,-54.12,-105.5,-108.24,2.74,1,0.5,1.24,1,14.25,-72,"Momentum forte short","Stop short",26005.19910776,0,-1.38092231,38.19910776,72,14.25,1.88486078,0.37304536,25952.75,26039,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-11-05 09:50:00,2025-11-05 14:50:00,12673,12733,26132.75,26335.25,60,202.5,202.5,201.13,405,402.26,2.74,1,0.5,1.24,1,205,-49.25,"Momentum forte long","Tempo long",26074.48823168,0,3.47569265,58.26176832,49.25,205,0.84532278,3.51860244,26337.75,26083.5,true,true,true,true,true,true,false,3,10,22,23,45,5,
TradingBrain.Momentum,Short,2025-11-12 09:25:00,2025-11-12 10:00:00,12944,12951,26243.25,26089.75,7,153.5,153.5,152.13,307,304.26,2.74,1,0.5,1.24,1,216.75,-2.25,"Momentum forte short","Chandelier trail short",26261.86871065,0,8.24439473,18.61871065,2.25,216.75,0.12084618,11.64151504,26026.5,26245.5,true,true,true,true,true,false,false,1,1,1,1,1,,
TradingBrain.Momentum,Short,2025-11-12 10:05:00,2025-11-12 11:25:00,12952,12968,26118,26047.25,16,70.75,70.75,69.38,141.5,138.76,2.74,1,0.5,1.24,1,156,-6.75,"Momentum forte short","Chandelier trail short",26167.89072685,0,1.4180992,49.89072685,6.75,156,0.13529568,3.12683358,25962,26124.75,true,true,true,true,true,false,false,1,1,3,6,13,,
TradingBrain.Momentum,Short,2025-11-13 09:00:00,2025-11-13 09:55:00,13215,13226,25960.25,25846.25,11,114,114,112.63,228,225.26,2.74,1,0.5,1.24,1,214.5,-8.75,"Momentum forte short","Chandelier trail short",25997.8842218,0,3.02915789,37.6342218,8.75,214.5,0.23250115,5.69959972,25745.75,25969,true,true,true,true,true,false,false,1,1,2,7,7,,
TradingBrain.Momentum,Short,2025-11-13 10:00:00,2025-11-13 10:05:00,13227,13228,25799.75,25904.75,1,-105,-105,-106.37,-210,-212.74,2.74,1,0.5,1.24,1,1.25,-108,"Momentum forte short","Stop short",25873.13343783,0,-1.43084057,73.38343783,108,1.25,1.47172173,0.01703382,25798.5,25907.75,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2025-11-13 10:45:00,2025-11-13 14:25:00,13236,13280,25705.75,25586.75,44,119,119,117.63,238,235.26,2.74,1,0.5,1.24,1,228.25,-37,"Momentum forte short","Chandelier trail short",25790.00871273,0,1.41231685,84.25871273,37,228.25,0.43912373,2.70891867,25477.5,25742.75,true,true,true,true,false,false,false,2,11,29,32,,,
TradingBrain.Momentum,Short,2025-11-21 10:00:00,2025-11-21 11:20:00,13503,13519,24604.5,24590,16,14.5,14.5,13.13,29,26.26,2.74,1,0.5,1.24,1,212.25,-84.75,"Momentum forte short","MACD contra e RSI forte",24720.17502744,0,0.12535117,115.67502744,84.75,212.25,0.73265597,1.83488178,24392.25,24689.25,true,true,true,false,false,true,false,2,6,7,,,1,
TradingBrain.Momentum,Short,2025-11-25 09:00:00,2025-11-25 09:50:00,13695,13705,25326.5,25211.5,10,115,115,113.63,230,227.26,2.74,1,0.5,1.24,1,259.5,-20.5,"Momentum forte short","Chandelier trail short",25368.66578233,0,2.72732993,42.16578233,20.5,259.5,0.4861762,6.15427927,25067,25347,true,true,true,true,true,false,false,6,6,8,8,8,,
TradingBrain.Momentum,Short,2025-11-25 10:00:00,2025-11-25 10:30:00,13707,13713,25153,25273.5,6,-120.5,-120.5,-121.87,-241,-243.74,2.74,1,0.5,1.24,1,24.5,-140.75,"Momentum forte short","Stop short",25242.8032375,0,-1.34182245,89.8032375,140.75,24.5,1.56731543,0.27281867,25128.5,25293.75,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-11-26 09:30:00,2025-11-26 09:55:00,13977,13982,25705.25,25632.25,5,-73,-73,-74.37,-146,-148.74,2.74,1,0.5,1.24,1,41.25,-84.5,"Momentum forte long","Stop long",25666.77099075,0,-1.89713824,38.47900925,84.5,41.25,2.19600249,1.07201305,25746.5,25620.75,true,true,false,false,false,true,true,1,4,,,,1,1
TradingBrain.Momentum,Short,2025-11-26 10:00:00,2025-11-26 10:35:00,13983,13990,25643,25710.75,7,-67.75,-67.75,-69.12,-135.5,-138.24,2.74,1,0.5,1.24,1,35.75,-70.75,"Momentum forte short","Stop short",25699.34694788,0,-1.20237213,56.34694788,70.75,35.75,1.25561371,0.63446205,25607.25,25713.75,true,false,false,false,false,true,true,4,,,,,1,7
TradingBrain.Momentum,Long,2025-11-28 09:00:00,2025-11-28 09:20:00,14346,14350,25849.25,25820,4,-29.25,-29.25,-30.62,-58.5,-61.24,2.74,1,0.5,1.24,1,3.75,-37.5,"Momentum forte long","Stop long",25827.31844015,0,-1.33369447,21.93155985,37.5,3.75,1.7098647,0.17098647,25853,25811.75,false,false,false,false,false,true,true,,,,,,2,4
TradingBrain.Momentum,Long,2025-12-02 09:35:00,2025-12-02 10:25:00,14512,14522,26062,26062,10,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,57.25,-35,"Momentum forte long","Stop BE long",26027.04690242,0,0,34.95309758,35,57.25,1.00134187,1.6379092,26119.25,26027,true,true,true,false,false,true,true,5,5,6,,,1,3
TradingBrain.Momentum,Long,2025-12-04 09:05:00,2025-12-04 09:30:00,14782,14787,26175.75,26032,5,-143.75,-143.75,-145.12,-287.5,-290.24,2.74,1,0.5,1.24,1,21.75,-150.75,"Momentum forte long","Stop long",26146.36625798,0,-4.89216111,29.38374202,150.75,21.75,5.13038809,0.74020525,26197.5,26025,true,false,false,false,false,true,true,1,,,,,3,5
TradingBrain.Momentum,Short,2025-12-04 09:35:00,2025-12-04 10:35:00,14788,14800,26082,26082,12,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,97,-25.75,"Momentum forte short","Stop BE short",26133.34398714,0,-0,51.34398714,25.75,97,0.50151929,1.8892183,25985,26107.75,true,true,true,false,false,true,false,1,3,10,,,1,
TradingBrain.Momentum,Short,2025-12-09 09:00:00,2025-12-09 09:35:00,15057,15064,26078.5,26078.5,7,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,53.5,-33.25,"Momentum forte short","Stop BE short",26101.77500833,0,-0,23.27500833,33.25,53.5,1.42857092,2.29860283,26025,26111.75,true,true,true,true,false,true,true,2,5,6,6,,6,6
TradingBrain.Momentum,Long,2025-12-09 10:25:00,2025-12-09 12:45:00,15074,15102,26122,26156.75,28,34.75,34.75,33.38,69.5,66.76,2.74,1,0.5,1.24,1,76,-21.5,"Momentum forte long","Chandelier trail long",26077.92896491,0,0.78849975,44.07103509,21.5,76,0.48784876,1.72448865,26198,26100.5,true,true,true,false,false,false,false,3,7,19,,,,
TradingBrain.Momentum,Short,2025-12-16 09:25:00,2025-12-16 09:35:00,15338,15340,25447,25523.25,2,-76.25,-76.25,-77.62,-152.5,-155.24,2.74,1,0.5,1.24,1,21.75,-119.5,"Momentum forte short","Stop short",25499.6679491,0,-1.44774956,52.6679491,119.5,21.75,2.26893209,0.41296463,25425.25,25566.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-12-16 09:50:00,2025-12-16 10:20:00,15343,15349,25553.25,25445.75,6,-107.5,-107.5,-108.87,-215,-217.74,2.74,1,0.5,1.24,1,70.75,-112.25,"Momentum forte long","Stop long",25470.09179638,0,-1.29271672,83.15820362,112.25,70.75,1.34983676,0.85078798,25624,25441,true,false,false,false,false,true,true,1,,,,,5,6
TradingBrain.Momentum,Short,2025-12-16 10:25:00,2025-12-16 10:55:00,15350,15356,25457,25537.5,6,-80.5,-80.5,-81.87,-161,-163.74,2.74,1,0.5,1.24,1,47.5,-98,"Momentum forte short","MACD contra e RSI forte",25547.72041777,0,-0.88734159,90.72041777,98,47.5,1.08024194,0.52358665,25409.5,25555,true,false,false,false,false,true,true,3,,,,,1,6
TradingBrain.Momentum,Short,2025-12-17 09:30:00,2025-12-17 09:55:00,15615,15620,25615.5,25548.25,5,67.25,67.25,65.88,134.5,131.76,2.74,1,0.5,1.24,1,154.75,-6.25,"Momentum forte short","Chandelier trail short",25653.31683474,0,1.77830854,37.81683474,6.25,154.75,0.16527031,4.09209287,25460.75,25621.75,true,true,true,true,true,false,false,1,1,1,2,3,,
TradingBrain.Momentum,Short,2025-12-17 10:00:00,2025-12-17 15:00:00,15621,15681,25527.75,25167.5,60,360.25,360.25,358.88,720.5,717.76,2.74,1,0.5,1.24,1,390,-34.25,"Momentum forte short","Tempo short",25588.88193192,0,5.89299223,61.13193192,34.25,390,0.56026366,6.37964461,25137.75,25562,true,true,true,true,true,true,false,2,7,7,7,8,1,
TradingBrain.Momentum,Long,2025-12-19 09:10:00,2025-12-19 10:20:00,15887,15901,25554.5,25725.25,14,170.75,170.75,169.38,341.5,338.76,2.74,1,0.5,1.24,1,262,-12.75,"Momentum forte long","Chandelier trail long",25525.98788643,0,5.98868265,28.51211357,12.75,262,0.44717835,9.18907675,25816.5,25541.75,true,true,true,true,true,false,false,1,1,2,4,4,,
TradingBrain.Momentum,Short,2025-12-23 09:00:00,2025-12-23 09:30:00,16089,16095,25846.75,25920.75,6,-74,-74,-75.37,-148,-150.74,2.74,1,0.5,1.24,1,22.25,-106.25,"Momentum forte short","Stop short",25872.26660697,0,-2.9000721,25.51660697,106.25,22.25,4.16395487,0.87198114,25824.5,25953,true,false,false,false,false,true,true,1,,,,,5,6
TradingBrain.Momentum,Long,2025-12-23 09:35:00,2025-12-23 10:00:00,16096,16101,25931,25853.25,5,-77.75,-77.75,-79.12,-155.5,-158.24,2.74,1,0.5,1.24,1,35.75,-88.25,"Momentum forte long","Stop long",25895.34413015,0,-2.18056663,35.65586985,88.25,35.75,2.4750483,1.00263996,25966.75,25842.75,true,true,false,false,false,true,true,2,2,,,,1,4
TradingBrain.Momentum,Short,2025-12-24 09:25:00,2025-12-24 09:30:00,16370,16371,26010.75,26034.25,1,-23.5,-23.5,-24.87,-47,-49.74,2.74,1,0.5,1.24,1,13.5,-32.25,"Momentum forte short","Stop short",26024.55541692,0,-1.70223037,13.80541692,32.25,13.5,2.33603955,0.97787702,25997.25,26043,true,false,false,false,false,true,true,1,,,,,1,1
TradingBrain.Momentum,Short,2025-12-24 09:35:00,2025-12-24 10:00:00,16372,16377,26007,26030.5,5,-23.5,-23.5,-24.87,-47,-49.74,2.74,1,0.5,1.24,1,6.5,-29.5,"Momentum forte short","Stop short",26026.93745133,0,-1.17868626,19.93745133,29.5,6.5,1.47962744,0.3260196,26000.5,26036.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-12-24 10:15:00,2025-12-24 13:10:00,16380,16415,26047.25,26077.25,35,30,30,28.63,60,57.26,2.74,1,0.5,1.24,1,60.5,-27.75,"Momentum forte long","Chandelier trail long",26024.56622601,0,1.32253125,22.68377399,27.75,60.5,1.22334141,2.66710469,26107.75,26019.5,true,true,true,true,false,true,true,11,13,15,16,,1,1
TradingBrain.Momentum,Long,2026-01-07 09:30:00,2026-01-07 13:05:00,16530,16573,26037.5,26177.5,43,140,140,138.63,280,277.26,2.74,1,0.5,1.24,1,176,-24.75,"Momentum forte long","Chandelier trail long",26013.86127793,0,5.92248598,23.63872207,24.75,176,1.04701091,7.44541094,26213.5,26012.75,true,true,true,true,true,true,true,1,2,2,3,13,1,1
